perf_id,position,flag_type,bell,flag_text
1692524,0,simulated-sound,,Performed on a virtual ringing platform.
1691431,0,simulated-sound,,Performed on a virtual ringing platform.
1691604,0,automated-ringing,1,Abel
1691604,1,automated-ringing,2,Abel
1691604,2,automated-ringing,3,Abel
1691604,3,automated-ringing,4,Abel
1691604,4,automated-ringing,5,Abel
1691604,5,automated-ringing,6,Abel
1691604,6,simulated-sound,,Rung on eBells
1692513,0,simulated-sound,,Performed on a virtual ringing platform.
1691376,0,simulated-sound,,Performed on a virtual ringing platform.
1697444,0,first-quarter,1,
1720628,0,simulated-sound,,Rung on a peal of Saxilby Simulators with sound from virtual belfry.
1691078,0,automated-ringing,1,Abel
1691078,1,automated-ringing,2,Abel
1691078,2,automated-ringing,3,Abel
1691078,3,automated-ringing,4,Abel
1691078,4,automated-ringing,5,Abel
1691078,5,automated-ringing,6,Abel
1691078,6,simulated-sound,,Rung on eBells
1690836,0,simulated-sound,,
1690833,0,simulated-sound,,
1690833,1,first-quarter,6,
1690814,0,new-method,,
1690856,0,simulated-sound,,Performed on a virtual ringing platform.
1690816,0,automated-ringing,1,Abel
1690816,1,automated-ringing,2,Abel
1690816,2,automated-ringing,3,Abel
1690816,3,automated-ringing,4,Abel
1690816,4,simulated-sound,,Rung on eBells
1694986,0,first-quarter,6,
1690659,0,automated-ringing,1,Abel
1690659,1,automated-ringing,2,Abel
1690659,2,automated-ringing,3,Abel
1690659,3,automated-ringing,4,Abel
1690659,4,automated-ringing,5,Abel
1690659,5,automated-ringing,6,Abel
1690659,6,automated-ringing,7,Abel
1690659,7,automated-ringing,8,Abel
1690659,8,simulated-sound,,
1690729,0,simulated-sound,,Performed on a virtual ringing platform.
1690664,0,simulated-sound,,Performed on a virtual ringing platform.
1690756,0,first-quarter,6,
1690761,0,automated-ringing,1,Abel
1690761,1,automated-ringing,2,Abel
1690761,2,automated-ringing,3,Abel
1690761,3,automated-ringing,4,Abel
1690761,4,automated-ringing,5,Abel
1690761,5,automated-ringing,6,Abel
1690761,6,simulated-sound,,Rung on eBells
1690429,0,simulated-sound,,Performed on a ring of dumb bells.
1690524,0,first-quarter,1,
1690543,0,simulated-sound,,Performed on a virtual ringing platform.
1690391,0,automated-ringing,1,Abel
1690391,1,automated-ringing,2,Abel
1690391,2,automated-ringing,3,Abel
1690391,3,automated-ringing,4,Abel
1690391,4,automated-ringing,5,Abel
1690391,5,automated-ringing,6,Abel
1690391,6,simulated-sound,,Rung on eBells
1690114,0,first-quarter,1,
1803361,0,automated-ringing,2,Virtual Belfry
1803361,1,automated-ringing,3,Virtual Belfry
1803361,2,automated-ringing,4,Virtual Belfry
1803361,3,automated-ringing,5,Virtual Belfry
1803361,4,automated-ringing,6,Virtual Belfry
1803361,5,automated-ringing,7,Virtual Belfry
1803361,6,automated-ringing,8,Virtual Belfry
1803361,7,automated-ringing,9,Virtual Belfry
1803361,8,automated-ringing,10,Virtual Belfry
1803361,9,simulated-sound,,
1690116,0,first-quarter,1,
1690144,0,new-method,,
1690136,0,first-quarter,1,
1690112,0,first-quarter,2,
1689856,0,first-quarter,6,
1690148,0,automated-ringing,1,Abel
1690148,1,automated-ringing,2,Abel
1690148,2,automated-ringing,3,Abel
1690148,3,automated-ringing,4,Abel
1690148,4,automated-ringing,5,Abel
1690148,5,automated-ringing,6,Abel
1690148,6,simulated-sound,,
1690379,0,automated-ringing,1,Wheatley
1690379,1,automated-ringing,6,Wheatley
1690379,2,simulated-sound,,Performed on a virtual ringing platform.
1689777,0,simulated-sound,,Performed on a virtual ringing platform.
1690126,0,simulated-sound,,Performed on a virtual ringing platform.
1690323,0,simulated-sound,,Performed on a virtual ringing platform.
1689947,0,first-quarter,6,
1689345,0,first-quarter,6,
1689285,0,automated-ringing,1,Abel
1689285,1,automated-ringing,2,Abel
1689285,2,automated-ringing,3,Abel
1689285,3,automated-ringing,4,Abel
1689285,4,automated-ringing,5,Abel
1689285,5,automated-ringing,6,Abel
1689285,6,simulated-sound,,Rung on eBells
1689143,0,first-quarter,6,
1803360,0,automated-ringing,2,Virtual Belfry
1803360,1,automated-ringing,3,Virtual Belfry
1803360,2,automated-ringing,4,Virtual Belfry
1803360,3,automated-ringing,5,Virtual Belfry
1803360,4,automated-ringing,6,Virtual Belfry
1803360,5,automated-ringing,7,Virtual Belfry
1803360,6,automated-ringing,8,Virtual Belfry
1803360,7,simulated-sound,,
1690534,0,simulated-sound,,Performed on a virtual ringing platform.
1688856,0,simulated-sound,,Performed on a virtual ringing platform.
1689236,0,simulated-sound,,Performed on a virtual ringing platform.
1688878,0,simulated-sound,,
1688779,0,simulated-sound,,
1688729,0,simulated-sound,,Performed on a virtual ringing platform.
1688718,0,simulated-sound,,Performed on a virtual ringing platform.
1804989,0,first-quarter,1,
1688759,0,automated-ringing,1,Abel
1688759,1,automated-ringing,2,Abel
1688759,2,automated-ringing,3,Abel
1688759,3,automated-ringing,4,Abel
1688759,4,automated-ringing,5,Abel
1688759,5,automated-ringing,6,Abel
1688759,6,automated-ringing,7,Abel
1688759,7,automated-ringing,8,Abel
1688759,8,simulated-sound,,Rung on eBells
1688613,0,automated-ringing,3,Wheatley
1688613,1,automated-ringing,4,Wheatley
1688613,2,automated-ringing,5,Wheatley
1688613,3,automated-ringing,6,Wheatley
1688613,4,simulated-sound,,Performed on a virtual ringing platform.
1688623,0,first-quarter,1,
1688565,0,automated-ringing,1,Abel
1688565,1,automated-ringing,2,Abel
1688565,2,automated-ringing,3,Abel
1688565,3,automated-ringing,4,Abel
1688565,4,automated-ringing,5,Abel
1688565,5,automated-ringing,6,Abel
1688565,6,simulated-sound,,Rung on eBells
1688433,0,first-quarter,6,
1688443,0,simulated-sound,,
1688401,0,automated-ringing,1,Abel
1688401,1,automated-ringing,2,Abel
1688401,2,automated-ringing,3,Abel
1688401,3,automated-ringing,4,Abel
1688401,4,automated-ringing,5,Abel
1688401,5,automated-ringing,6,Abel
1688401,6,simulated-sound,,
1701922,0,simulated-sound,,Performed on a virtual ringing platform.
1688411,0,simulated-sound,,Performed on a virtual ringing platform.
1720629,0,simulated-sound,,Rung on a peal of Saxilby Simulators with sound from virtual belfry
1688341,0,simulated-sound,,Performed on a virtual ringing platform.
1688317,0,simulated-sound,,Performed on a virtual ringing platform.
1720631,0,simulated-sound,,Rung on a peal of Saxilby Simulators with sound from virtual belfry
1690674,0,automated-ringing,1,Abel
1690674,1,automated-ringing,2,Abel
1690674,2,automated-ringing,3,Abel
1690674,3,automated-ringing,4,Abel
1690674,4,automated-ringing,5,Abel
1690674,5,automated-ringing,6,Abel
1690674,6,simulated-sound,,Rung on eBells
1688012,0,first-quarter,6,
1688077,0,simulated-sound,,Performed on a virtual ringing platform.
1687523,0,simulated-sound,,Performed on a ring of dumb bells.
1687679,0,automated-ringing,1,Wheatley
1687679,1,automated-ringing,2,Wheatley
1687679,2,automated-ringing,5,Wheatley
1687679,3,automated-ringing,6,Wheatley
1687679,4,simulated-sound,,Performed on a virtual ringing platform.
1687625,0,first-peal,8,
1687582,0,automated-ringing,1,Abel
1687582,1,automated-ringing,2,Abel
1687582,2,automated-ringing,3,Abel
1687582,3,automated-ringing,4,Abel
1687582,4,automated-ringing,5,Abel
1687582,5,automated-ringing,6,Abel
1687582,6,simulated-sound,,Rung on eBells
1687170,0,first-quarter,6,
1687410,0,first-quarter,6,
1686972,0,first-quarter,6,
1687297,0,automated-ringing,1,Abel
1687297,1,automated-ringing,2,Abel
1687297,2,automated-ringing,3,Abel
1687297,3,automated-ringing,4,Abel
1687297,4,automated-ringing,5,Abel
1687297,5,automated-ringing,6,Abel
1687297,6,simulated-sound,,
1687440,0,simulated-sound,,Performed on a virtual ringing platform.
1687314,0,simulated-sound,,Performed on a virtual ringing platform.
1687045,0,simulated-sound,,Performed on a virtual ringing platform.
1687399,0,first-peal,6,
1686925,0,simulated-sound,,Performed on a ring of dumb bells.
1686932,0,simulated-sound,,Performed on a virtual ringing platform.
1686891,0,simulated-sound,,Performed on a virtual ringing platform.
1686910,0,simulated-sound,,Performed on a virtual ringing platform.
1686830,0,automated-ringing,1,Abel
1686830,1,automated-ringing,2,Abel
1686830,2,automated-ringing,3,Abel
1686830,3,automated-ringing,4,Abel
1686830,4,automated-ringing,5,Abel
1686830,5,automated-ringing,6,Abel
1686830,6,simulated-sound,,Rung on eBells
1686554,0,first-quarter,6,
1686536,0,simulated-sound,,Performed on a virtual ringing platform.
1686546,0,first-peal,2,
1686546,1,first-peal,4,
1686481,0,automated-ringing,1,Abel
1686481,1,automated-ringing,2,Abel
1686481,2,automated-ringing,3,Abel
1686481,3,automated-ringing,4,Abel
1686481,4,automated-ringing,5,Abel
1686481,5,automated-ringing,6,Abel
1686481,6,simulated-sound,,Rung on eBells
1688566,0,automated-ringing,1,Abel
1688566,1,automated-ringing,2,Abel
1688566,2,automated-ringing,3,Abel
1688566,3,automated-ringing,4,Abel
1688566,4,automated-ringing,5,Abel
1688566,5,automated-ringing,6,Abel
1688566,6,simulated-sound,,Rung on eBells
1686332,0,automated-ringing,1,Abel
1686332,1,automated-ringing,2,Abel
1686332,2,automated-ringing,3,Abel
1686332,3,automated-ringing,4,Abel
1686332,4,automated-ringing,5,Abel
1686332,5,automated-ringing,6,Abel
1686332,6,simulated-sound,,Rung on eBells
1803359,0,automated-ringing,2,Virtual Belfry
1803359,1,automated-ringing,3,Virtual Belfry
1803359,2,automated-ringing,4,Virtual Belfry
1803359,3,automated-ringing,5,Virtual Belfry
1803359,4,automated-ringing,6,Virtual Belfry
1803359,5,automated-ringing,7,Virtual Belfry
1803359,6,automated-ringing,8,Virtual Belfry
1803359,7,automated-ringing,9,Virtual Belfry
1803359,8,automated-ringing,10,Virtual Belfry
1803359,9,simulated-sound,,
1685503,0,first-quarter,6,
1685595,0,automated-ringing,1,Abel
1685595,1,automated-ringing,2,Abel
1685595,2,automated-ringing,3,Abel
1685595,3,automated-ringing,4,Abel
1685595,4,automated-ringing,5,Abel
1685595,5,automated-ringing,6,Abel
1685595,6,simulated-sound,,
1686571,0,simulated-sound,,Performed on a virtual ringing platform.
1685887,0,automated-ringing,1,Abel
1685887,1,automated-ringing,2,Abel
1685887,2,automated-ringing,3,Abel
1685887,3,automated-ringing,4,Abel
1685887,4,automated-ringing,5,Abel
1685887,5,automated-ringing,6,Abel
1685887,6,simulated-sound,,Rung on eBells
1803367,0,automated-ringing,1,Virtual Belfry
1803367,1,automated-ringing,2,Virtual Belfry
1803367,2,automated-ringing,3,Virtual Belfry
1803367,3,automated-ringing,4,Virtual Belfry
1803367,4,automated-ringing,5,Virtual Belfry
1803367,5,automated-ringing,6,Virtual Belfry
1803367,6,automated-ringing,7,Virtual Belfry
1803367,7,simulated-sound,,
1705057,0,simulated-sound,,
1712540,0,automated-ringing,1,Abel
1712540,1,automated-ringing,2,Abel
1712540,2,automated-ringing,3,Abel
1712540,3,automated-ringing,4,Abel
1712540,4,automated-ringing,5,Abel
1712540,5,automated-ringing,6,Abel
1712540,6,automated-ringing,7,Abel
1712540,7,automated-ringing,8,Abel
1712540,8,automated-ringing,9,Abel
1712540,9,automated-ringing,10,Abel
1712540,10,automated-ringing,11,Abel
1712540,11,automated-ringing,12,Abel
1712540,12,simulated-sound,,
1704903,0,simulated-sound,,Performed on a virtual ringing platform.
1704898,0,simulated-sound,,Performed on a virtual ringing platform.
1705427,0,simulated-sound,,Performed on a virtual ringing platform.
1705068,0,simulated-sound,,Performed on a virtual ringing platform.
1704941,0,simulated-sound,,Performed on a virtual ringing platform.
1704970,0,first-peal,1,
1704970,1,first-peal,3,
1704650,0,simulated-sound,,Performed on a virtual ringing platform.
1704654,0,simulated-sound,,Performed on a virtual ringing platform.
1704421,0,simulated-sound,,Performed on a virtual ringing platform.
1704529,0,first-quarter,1,
1704258,0,simulated-sound,,
1704274,0,first-quarter,1,
1704274,1,first-quarter,6,
1705016,0,simulated-sound,,Performed on a virtual ringing platform.
1704758,0,simulated-sound,,Performed on a virtual ringing platform.
1704202,0,simulated-sound,,Performed on a virtual ringing platform.
1704062,0,simulated-sound,,Performed on a virtual ringing platform.
1732321,0,first-quarter,6,
1703850,0,first-quarter,6,
1703787,0,simulated-sound,,
1703959,0,first-quarter,6,
1704064,0,first-quarter,6,
1703877,0,simulated-sound,,
1703802,0,simulated-sound,,
1703893,0,first-quarter,1,
1704007,0,first-peal,1,
1703891,0,first-quarter,6,
1703618,0,first-quarter,6,
1704853,0,first-peal,8,
1703538,0,first-quarter,8,
1712735,0,automated-ringing,1,Abel
1712735,1,automated-ringing,2,Abel
1712735,2,automated-ringing,3,Abel
1712735,3,automated-ringing,4,Abel
1712735,4,automated-ringing,5,Abel
1712735,5,automated-ringing,6,Abel
1712735,6,automated-ringing,7,Abel
1712735,7,automated-ringing,8,Abel
1712735,8,automated-ringing,9,Abel
1712735,9,automated-ringing,10,Abel
1712735,10,automated-ringing,11,Abel
1712735,11,automated-ringing,12,Abel
1712735,12,automated-ringing,13,Abel
1712735,13,automated-ringing,14,Abel
1712735,14,simulated-sound,,
1703306,0,simulated-sound,,Performed on a virtual ringing platform.
1703143,0,simulated-sound,,Performed on a virtual ringing platform.
1703341,0,first-quarter,6,
1703211,0,simulated-sound,,
1702970,0,first-quarter,1,
1702992,0,first-quarter,6,
1703043,0,simulated-sound,,Performed on a virtual ringing platform.
1702912,0,simulated-sound,,Performed on a virtual ringing platform.
1702847,0,simulated-sound,,Performed on a virtual ringing platform.
1703004,0,automated-ringing,1,Wheatley
1703004,1,automated-ringing,2,Wheatley
1703004,2,automated-ringing,5,Wheatley
1703004,3,automated-ringing,6,Wheatley
1703004,4,simulated-sound,,Performed on a virtual ringing platform.
1702990,0,first-quarter,6,
1702636,0,first-quarter,1,
1702571,0,simulated-sound,,Performed on a virtual ringing platform.
1702620,0,simulated-sound,,Performed on a virtual ringing platform.
1702242,0,simulated-sound,,
1702262,0,simulated-sound,,Performed on a virtual ringing platform.
1701974,0,simulated-sound,,Performed on a virtual ringing platform.
1702198,0,first-quarter,1,
1961756,0,first-quarter,1,
1701844,0,simulated-sound,,
1701831,0,false,,
1830983,0,first-quarter,6,
1701925,0,simulated-sound,,Performed on a ring of dumb bells.
1702261,0,simulated-sound,,Performed on a virtual ringing platform.
1701835,0,simulated-sound,,Performed on a virtual ringing platform.
1701931,0,simulated-sound,,Performed on a virtual ringing platform.
1701763,0,simulated-sound,,Performed on a virtual ringing platform.
1701656,0,first-quarter,6,
1701410,0,first-peal,8,
1701043,0,first-quarter,6,
1830981,0,first-quarter,6,
1701108,0,first-quarter,6,
1701237,0,simulated-sound,,
1701166,0,automated-ringing,1,Abel
1701166,1,automated-ringing,2,Abel
1701166,2,automated-ringing,3,Abel
1701166,3,automated-ringing,4,Abel
1701166,4,automated-ringing,5,Abel
1701166,5,automated-ringing,6,Abel
1701166,6,simulated-sound,,
1701417,0,automated-ringing,1,Wheatley
1701417,1,automated-ringing,2,Wheatley
1701417,2,automated-ringing,3,Wheatley
1701417,3,automated-ringing,4,Wheatley
1701417,4,automated-ringing,6,Wheatley
1701417,5,automated-ringing,7,Wheatley
1701417,6,automated-ringing,8,Wheatley
1701417,7,automated-ringing,10,Wheatley
1701417,8,simulated-sound,,Performed on a virtual ringing platform.
1703718,0,first-quarter,1,
1700729,0,first-peal,6,
1700924,0,first-peal,1,
1700924,1,first-peal,2,
1700773,0,first-quarter,3,
1700827,0,first-quarter,6,
1700702,0,first-quarter,6,
1738304,0,first-quarter,6,
1738302,0,first-quarter,6,
1700632,0,first-quarter,1,
1700632,1,first-quarter,3,
1700610,0,simulated-sound,,
1700635,0,simulated-sound,,Performed on a virtual ringing platform.
1700533,0,simulated-sound,,Performed on a virtual ringing platform.
1700277,0,simulated-sound,,Performed on a virtual ringing platform.
1699583,0,simulated-sound,,Performed on a virtual ringing platform.
1700043,0,simulated-sound,,Performed on a virtual ringing platform.
1699520,0,first-quarter,6,
1699496,0,first-quarter,1,
1699532,0,first-quarter,3,
1699541,0,simulated-sound,,Performed on a virtual ringing platform.
1699466,0,simulated-sound,,Performed on a virtual ringing platform.
1699486,0,simulated-sound,,Performed on a virtual ringing platform.
1699315,0,first-quarter,1,
1699315,1,first-quarter,2,
1953135,0,automated-ringing,1,Abel
1953135,1,automated-ringing,2,Abel
1953135,2,automated-ringing,3,Abel
1953135,3,automated-ringing,4,Abel
1953135,4,simulated-sound,,Rung on eBells
1699416,0,first-quarter,6,
1699069,0,first-quarter,1,
1699070,0,automated-ringing,1,Abel
1699070,1,automated-ringing,2,Abel
1699070,2,automated-ringing,3,Abel
1699070,3,automated-ringing,4,Abel
1699070,4,automated-ringing,5,Abel
1699070,5,automated-ringing,6,Abel
1699070,6,automated-ringing,7,Abel
1699070,7,automated-ringing,8,Abel
1699070,8,automated-ringing,9,Abel
1699070,9,automated-ringing,10,Abel
1699070,10,simulated-sound,,
1699179,0,simulated-sound,,Performed on a virtual ringing platform.
1699254,0,first-quarter,6,
1698851,0,simulated-sound,,
1698760,0,first-quarter,6,
1698839,0,simulated-sound,,Performed on a ring of dumb bells.
1699578,0,simulated-sound,,Performed on a virtual ringing platform.
1698893,0,simulated-sound,,Performed on a virtual ringing platform.
1698808,0,simulated-sound,,Performed on a virtual ringing platform.
1698916,0,first-quarter,1,
1698535,0,first-quarter,6,
1902657,0,first-quarter,1,
1698541,0,simulated-sound,,Performed on a virtual ringing platform.
1698355,0,first-quarter,6,
1698252,0,first-quarter,2,
1698252,1,first-quarter,3,
1697819,0,first-quarter,1,
1698882,0,simulated-sound,,Performed on a virtual ringing platform.
1698099,0,first-quarter,1,
1803366,0,automated-ringing,1,Virtual Belfry
1803366,1,automated-ringing,3,Virtual Belfry
1803366,2,automated-ringing,4,Virtual Belfry
1803366,3,automated-ringing,5,Virtual Belfry
1803366,4,automated-ringing,6,Virtual Belfry
1803366,5,automated-ringing,7,Virtual Belfry
1803366,6,automated-ringing,8,Virtual Belfry
1803366,7,simulated-sound,,
1697693,0,first-quarter,1,
1698143,0,simulated-sound,,Performed on a virtual ringing platform.
1697597,0,automated-ringing,1,Abel
1697597,1,automated-ringing,2,Abel
1697597,2,automated-ringing,3,Abel
1697597,3,automated-ringing,4,Abel
1697597,4,simulated-sound,,Rung on eBells
1803365,0,automated-ringing,1,Virtual Belfry
1803365,1,automated-ringing,2,Virtual Belfry
1803365,2,automated-ringing,3,Virtual Belfry
1803365,3,automated-ringing,4,Virtual Belfry
1803365,4,automated-ringing,5,Virtual Belfry
1803365,5,simulated-sound,,
1697475,0,simulated-sound,,Performed on a ring of dumb bells.
1697475,1,first-quarter,1,
1697357,0,simulated-sound,,Performed on a virtual ringing platform.
1697293,0,simulated-sound,,Performed on a virtual ringing platform.
1697051,0,first-quarter,6,
1696915,0,automated-ringing,1,Wheatley
1696915,1,automated-ringing,2,Wheatley
1696915,2,automated-ringing,3,Wheatley
1696915,3,automated-ringing,4,Wheatley
1696915,4,automated-ringing,5,Wheatley
1696915,5,automated-ringing,6,Wheatley
1696915,6,automated-ringing,8,Wheatley
1696915,7,simulated-sound,,Performed on a virtual ringing platform.
1696936,0,automated-ringing,1,Abel
1696936,1,automated-ringing,2,Abel
1696936,2,automated-ringing,3,Abel
1696936,3,automated-ringing,4,Abel
1696936,4,automated-ringing,5,Abel
1696936,5,automated-ringing,6,Abel
1696936,6,simulated-sound,,Rung on eBells
1696913,0,automated-ringing,1,Abel
1696913,1,automated-ringing,2,Abel
1696913,2,automated-ringing,3,Abel
1696913,3,automated-ringing,4,Abel
1696913,4,automated-ringing,5,Abel
1696913,5,automated-ringing,6,Abel
1696913,6,simulated-sound,,Rung on eBells
1697235,0,first-quarter,1,
1697235,1,first-quarter,6,
1696636,0,simulated-sound,,
1696630,0,first-quarter,1,
1696653,0,automated-ringing,2,Abel
1696653,1,automated-ringing,3,Abel
1696653,2,automated-ringing,4,Abel
1696653,3,automated-ringing,5,Abel
1696653,4,automated-ringing,6,Abel
1696653,5,simulated-sound,,
1696687,0,simulated-sound,,Performed on a virtual ringing platform.
1696621,0,simulated-sound,,Performed on a virtual ringing platform.
1696612,0,simulated-sound,,Performed on a virtual ringing platform.
1696594,0,simulated-sound,,Performed on a virtual ringing platform.
1696631,0,automated-ringing,1,Abel
1696631,1,automated-ringing,2,Abel
1696631,2,automated-ringing,3,Abel
1696631,3,automated-ringing,4,Abel
1696631,4,automated-ringing,5,Abel
1696631,5,automated-ringing,6,Abel
1696631,6,simulated-sound,,Rung on eBells
1696584,0,automated-ringing,1,Abel
1696584,1,automated-ringing,2,Abel
1696584,2,automated-ringing,3,Abel
1696584,3,automated-ringing,4,Abel
1696584,4,automated-ringing,5,Abel
1696584,5,automated-ringing,6,Abel
1696584,6,simulated-sound,,Rung on eBells
1696670,0,first-quarter,8,
1696377,0,simulated-sound,,Performed on a ring of dumb bells.
1698890,0,simulated-sound,,Performed on a virtual ringing platform.
1695925,0,first-quarter,1,
1695760,0,first-quarter,1,
1695950,0,first-quarter,6,
1696216,0,first-quarter,1,
1696094,0,first-quarter,1,
1695814,0,first-quarter,1,
1696005,0,simulated-sound,,Performed on a virtual ringing platform.
1695907,0,first-quarter,5,
1978290,0,first-quarter,6,
1696462,0,first-quarter,1,
1695427,0,first-quarter,6,
1695431,0,first-quarter,1,
1695518,0,automated-ringing,1,Abel
1695518,1,automated-ringing,2,Abel
1695518,2,automated-ringing,3,Abel
1695518,3,automated-ringing,4,Abel
1695518,4,automated-ringing,5,Abel
1695518,5,automated-ringing,6,Abel
1695518,6,automated-ringing,7,Abel
1695518,7,automated-ringing,8,Abel
1695518,8,automated-ringing,9,Abel
1695518,9,automated-ringing,10,Abel
1695518,10,simulated-sound,,
1695658,0,first-peal,2,
1695658,1,first-peal,4,
1747986,0,first-quarter,1,
1695394,0,first-quarter,1,
1695436,0,first-peal,2,
1695659,0,automated-ringing,1,Abel
1695659,1,automated-ringing,2,Abel
1695659,2,automated-ringing,5,Abel
1695659,3,automated-ringing,6,Abel
1695659,4,simulated-sound,,Rung on eBells
1695484,0,automated-ringing,1,Abel
1695484,1,automated-ringing,2,Abel
1695484,2,automated-ringing,3,Abel
1695484,3,automated-ringing,4,Abel
1695484,4,automated-ringing,5,Abel
1695484,5,automated-ringing,6,Abel
1695484,6,simulated-sound,,Rung on eBells
1695373,0,first-quarter,3,
1695326,0,simulated-sound,,
1696399,0,simulated-sound,,Performed on a virtual ringing platform.
1695282,0,simulated-sound,,Performed on a virtual ringing platform.
1695269,0,simulated-sound,,Performed on a virtual ringing platform.
1696599,0,simulated-sound,,Performed on a virtual ringing platform.
1695189,0,simulated-sound,,Performed on a virtual ringing platform.
1695256,0,new-method,,
1695278,0,first-quarter,1,
1716291,0,new-method,,
1813042,0,first-quarter,1,
1716545,0,simulated-sound,,Performed on a virtual ringing platform.
1716546,0,simulated-sound,,Performed on a virtual ringing platform.
1716402,0,simulated-sound,,Performed on a virtual ringing platform.
1716186,0,first-quarter,6,
1716452,0,first-quarter,1,
1716342,0,first-quarter,6,
1716068,0,automated-ringing,1,Abel
1716068,1,automated-ringing,2,Abel
1716068,2,automated-ringing,3,Abel
1716068,3,automated-ringing,4,Abel
1716068,4,automated-ringing,5,Abel
