perf_id,position,flag_type,bell,flag_text
367774,0,first-peal,3,
1100155,0,first-peal,1,
1100155,1,first-peal,4,
437484,0,simulated-sound,,
367208,0,new-method,,
1281869,0,first-quarter,2,
1051405,0,first-peal,1,
1051405,1,first-peal,2,
366576,0,new-method,,
1045055,0,new-method,,
447088,0,new-method,,
447023,0,first-peal,1,
447023,1,first-peal,3,
1134440,0,first-peal,8,
446542,0,first-peal,2,
1062503,0,simulated-sound,,
1966734,0,first-quarter,1,
1069271,0,first-peal,2,
1013287,0,first-peal,1,
1013287,1,first-peal,2,
1013287,2,first-peal,3,
1013287,3,first-peal,4,
1013287,4,first-peal,6,
411884,0,simulated-sound,,
369087,0,first-peal,1,
997260,0,first-peal,1,
410159,0,new-method,,
1154515,0,first-quarter,1,
1116060,0,first-peal,2,
452311,0,first-peal,1,
452311,1,first-peal,4,
452311,2,first-peal,5,
452526,0,first-peal,3,
1966620,0,first-quarter,1,
1966618,0,first-quarter,6,
1135439,0,simulated-sound,,
451581,0,simulated-sound,,
449230,0,new-method,,
1045207,0,first-peal,3,
1045207,1,first-peal,6,
1063511,0,first-peal,2,
448195,0,new-method,,
448313,0,first-peal,2,
448313,1,first-peal,3,
448313,2,first-peal,4,
447843,0,simulated-sound,,
459739,0,first-peal,3,
459739,1,first-peal,4,
459739,2,first-peal,6,
458681,0,first-peal,1,
1087141,0,first-quarter,6,
458298,0,simulated-sound,,
1966732,0,first-quarter,1,
457751,0,simulated-sound,,
453867,0,first-quarter,1,
1208659,0,record-length,,
1117594,0,first-peal,6,
1834306,0,first-quarter,1,
1966733,0,first-quarter,3,
1097242,0,simulated-sound,,
1113538,0,simulated-sound,,
465519,0,new-method,,
465592,0,first-peal,3,
465592,1,first-peal,8,
465491,0,new-method,,
465377,0,first-peal,1,
464373,0,first-peal,1,
464967,0,simulated-sound,,
1066084,0,first-peal,3,
463444,0,first-peal,7,
1063170,0,simulated-sound,,
985780,0,false,,
462380,0,first-peal,3,
462380,1,first-peal,6,
1712498,0,first-quarter,1,
461946,0,first-peal,2,
461946,1,first-peal,6,
1966730,0,first-quarter,6,
460972,0,first-peal,8,
1966609,0,first-quarter,1,
1966609,1,first-quarter,6,
460422,0,first-peal,2,
1082719,0,first-peal,1,
460293,0,new-method,,
460248,0,first-peal,4,
469465,0,first-peal,5,
469420,0,first-quarter,6,
469085,0,new-method,,
993367,0,first-peal,1,
993367,1,first-peal,8,
1965432,0,first-quarter,6,
468215,0,new-method,,
1077360,0,new-method,,
1926682,0,first-quarter,6,
468068,0,new-method,,
467433,0,first-peal,3,
1062491,0,simulated-sound,,Performed on a ring of dumb bells.
466731,0,simulated-sound,,Performed on a ring of dumb bells.
1749851,0,first-peal,6,
466358,0,first-peal,8,
466257,0,first-peal,1,
466257,1,first-peal,4,
1055006,0,simulated-sound,,
963738,0,simulated-sound,,
472865,0,simulated-sound,,
472736,0,simulated-sound,,
471968,0,simulated-sound,,
1121084,0,first-peal,8,
1104532,0,first-quarter,6,
471050,0,new-method,,
1084938,0,first-peal,2,
1084938,1,first-peal,6,
470497,0,first-peal,3,
470707,0,first-peal,2,
471397,0,new-method,,
470180,0,simulated-sound,,
1522982,0,first-peal,2,
1522982,1,first-peal,4,
969939,0,first-quarter,6,
969992,0,new-method,,
971755,0,first-peal,3,
969681,0,first-peal,2,
969502,0,new-method,,
969320,0,simulated-sound,,
968986,0,first-peal,3,
968687,0,new-method,,
968619,0,first-peal,6,
968539,0,first-peal,3,
1965429,0,first-quarter,6,
968632,0,first-peal,3,
1152873,0,first-quarter,6,
1152763,0,first-peal,1,
1893249,0,first-quarter,6,
1152733,0,automated-ringing,,
1152733,1,simulated-sound,,
966707,0,new-method,,
967381,0,simulated-sound,,
1152660,0,new-method,,
1965430,0,first-quarter,1,
966815,0,first-peal,1,
965832,0,new-method,,
1965431,0,first-quarter,6,
1715373,0,new-method,,
973901,0,first-peal,2,
1153619,0,first-peal,1,
1153619,1,first-peal,2,
973499,0,first-peal,1,
975625,0,first-peal,1,
975625,1,first-peal,2,
975625,2,first-peal,3,
1153595,0,new-method,,
973205,0,new-method,,
973159,0,first-peal,5,
1965146,0,first-quarter,6,
1261335,0,first-quarter,1,
1965147,0,first-quarter,1,
971899,0,first-peal,2,
971899,1,first-peal,4,
1903552,0,simulated-sound,,
971192,0,first-peal,6,
1008835,0,first-peal,1,
1008835,1,first-peal,2,
1008835,2,first-peal,3,
1008835,3,first-peal,6,
978213,0,new-method,,
978298,0,simulated-sound,,
978170,0,first-peal,2,
1741176,0,first-peal,3,
1154174,0,first-peal,3,
977645,0,simulated-sound,,
977363,0,first-peal,1,
977363,1,first-peal,8,
977094,0,first-peal,3,
977094,1,first-peal,6,
976604,0,first-peal,1,
976604,1,first-peal,2,
976604,2,first-peal,5,
976521,0,simulated-sound,,
976364,0,new-method,,
976157,0,new-method,,
1153886,0,first-peal,3,
1153886,1,first-peal,4,
993142,0,record-length,,
975917,0,first-peal,3,
975741,0,simulated-sound,,
976332,0,simulated-sound,,
975154,0,first-peal,4,
1153838,0,first-peal,3,
1153838,1,first-peal,4,
974935,0,new-method,,
1153736,0,new-method,,
974869,0,simulated-sound,,
1965145,0,first-quarter,6,
1154738,0,first-peal,6,
982573,0,new-method,,
1909333,0,first-quarter,1,
982286,0,first-quarter,6,
982352,0,first-peal,1,
982352,1,first-peal,5,
982395,0,first-peal,2,
1154697,0,first-quarter,1,
982437,0,first-quarter,1,
982258,0,first-quarter,1,
1959788,0,first-quarter,6,
1920147,0,first-quarter,1,
982318,0,simulated-sound,,
1154696,0,first-peal,6,
987332,0,first-quarter,1,
982309,0,first-quarter,6,
982113,0,first-quarter,1,
982650,0,first-peal,1,
982650,1,first-peal,2,
982214,0,first-peal,1,
982214,1,first-peal,3,
1154684,0,new-method,,
982112,0,first-quarter,3,
982112,1,first-quarter,6,
982273,0,first-quarter,1,
982203,0,first-peal,5,
982203,1,first-peal,6,
982145,0,first-peal,1,
982145,1,first-peal,2,
982204,0,first-peal,1,
982204,1,first-peal,3,
982204,2,first-peal,4,
982204,3,first-peal,6,
982015,0,new-method,,
981937,0,first-quarter,6,
1154639,0,new-method,,
981864,0,first-quarter,1,
1154616,0,simulated-sound,,
981715,0,new-method,,
981839,0,first-peal,1,
981661,0,first-quarter,1,
1154603,0,first-peal,2,
981538,0,new-method,,
981528,0,simulated-sound,,
981473,0,first-peal,3,
981523,0,first-peal,2,
981523,1,first-peal,3,
981523,2,first-peal,4,
981422,0,first-peal,1,
981422,1,first-peal,6,
981519,0,first-peal,1,
981519,1,first-peal,5,
981324,0,first-peal,1,
981324,1,first-peal,6,
1154567,0,first-quarter,6,
981282,0,first-quarter,6,
1154613,0,simulated-sound,,
1154609,0,simulated-sound,,
981262,0,first-peal,3,
981262,1,first-peal,4,
981867,0,first-peal,1,
981867,1,first-peal,2,
981212,0,new-method,,
981251,0,first-quarter,6,
1154569,0,first-peal,6,
1154566,0,first-quarter,1,
1902582,0,first-peal,4,
1154550,0,first-quarter,6,
1154540,0,new-method,,
981124,0,new-method,,
981525,0,new-method,,
981033,0,new-method,,
1657915,0,first-quarter,6,
991182,0,first-quarter,6,
1154522,0,first-quarter,6,
980913,0,first-peal,3,
980913,1,first-peal,4,
980926,0,new-method,,
1154560,0,first-quarter,6,
980724,0,first-peal,1,
980724,1,first-peal,6,
980722,0,first-peal,1,
980676,0,first-quarter,6,
980675,0,new-method,,
980241,0,first-peal,1,
980241,1,first-peal,2,
980241,2,first-peal,3,
980241,3,first-peal,6,
980322,0,first-peal,6,
980254,0,first-peal,2,
980249,0,first-peal,6,
1216167,0,first-peal,1,
979613,0,first-peal,2,
979613,1,first-peal,6,
1964850,0,first-quarter,6,
979771,0,first-peal,1,
979771,1,first-peal,4,
979693,0,first-peal,1,
979313,0,first-peal,8,
979020,0,first-peal,2,
986693,0,new-method,,
1155221,0,first-peal,6,
1208738,0,first-peal,5,
1208738,1,first-peal,6,
1155230,0,first-peal,2,
1155238,0,first-peal,1,
1155250,0,first-peal,2,
1155250,1,first-peal,6,
987154,0,first-peal,1,
987154,1,first-peal,2,
986629,0,first-peal,1,
986459,0,first-peal,2,
986459,1,first-peal,4,
986459,2,first-peal,5,
986532,0,first-quarter,1,
986424,0,first-peal,3,
1908279,0,first-quarter,6,
986506,0,new-method,,
986495,0,new-method,,
1155204,0,first-quarter,7,
986406,0,first-peal,2,
986257,0,first-peal,6,
1155181,0,first-peal,3,
986283,0,first-quarter,3,
1155169,0,first-peal,3,
986116,0,record-length,,
1155170,0,first-peal,5,
987304,0,first-quarter,3,
986163,0,first-peal,8,
986093,0,first-peal,3,
1843896,0,first-peal,1,
986480,0,first-quarter,6,
985911,0,first-quarter,1,
1685185,0,first-quarter,1,
986335,0,first-peal,2,
985824,0,new-method,,
986777,0,new-method,,
1155306,0,first-peal,8,
986075,0,new-method,,
1155172,0,first-peal,1,
1155151,0,simulated-sound,,
985528,0,new-method,,
1004054,0,first-quarter,1,
1699917,0,first-quarter,6,
985550,0,new-method,,
1155121,0,first-quarter,1,
1155121,1,first-quarter,3,
1155121,2,first-quarter,6,
1900855,0,new-method,,
985541,0,new-method,,
985488,0,first-peal,6,
985354,0,first-peal,1,
1155096,0,first-peal,1,
1155096,1,first-peal,6,
985389,0,simulated-sound,,
985434,0,new-method,,
985379,0,first-quarter,1,
985291,0,first-quarter,6,
1155078,0,first-quarter,6,
986761,0,first-quarter,1,
985097,0,first-quarter,1,
985117,0,first-quarter,1,
986461,0,first-peal,3,
986461,1,first-peal,4,
985127,0,first-quarter,1,
985081,0,first-peal,6,
985001,0,first-quarter,6,
985087,0,first-quarter,1,
984896,0,new-method,,
1155030,0,first-peal,2,
984900,0,first-peal,1,
984900,1,first-peal,6,
984869,0,new-method,,
1919496,0,first-peal,1,
984770,0,new-method,,
984766,0,new-method,,
984652,0,first-peal,1,
984649,0,first-peal,6,
984637,0,simulated-sound,,
984591,0,new-method,,
984638,0,new-method,,
984538,0,first-quarter,1,
984674,0,first-peal,1,
984674,1,first-peal,4,
984674,2,first-peal,8,
984491,0,first-peal,6,
984417,0,new-method,,
984178,0,first-peal,7,
1154949,0,first-peal,4,
984175,0,first-peal,1,
997717,0,new-method,,
984325,0,first-quarter,6,
984113,0,first-quarter,1,
984113,1,first-quarter,6,
984216,0,first-quarter,1,
984216,1,first-quarter,6,
984561,0,first-quarter,3,
1154961,0,first-peal,2,
984033,0,first-quarter,6,
1154967,0,first-quarter,6,
984288,0,first-quarter,1,
984082,0,first-peal,3,
984082,1,first-peal,4,
984082,2,first-peal,6,
983960,0,first-peal,2,
983960,1,first-peal,8,
1158157,0,first-peal,2,
1158157,1,first-peal,3,
1158157,2,first-peal,6,
983919,0,first-peal,1,
984426,0,first-peal,2,
984039,0,new-method,,
983912,0,first-peal,2,
983966,0,first-peal,1,
983966,1,first-peal,6,
1224132,0,first-peal,6,
983958,0,first-peal,5,
983927,0,first-peal,6,
983841,0,first-peal,2,
983799,0,new-method,,
983797,0,new-method,,
983701,0,new-method,,
983627,0,first-quarter,2,
983627,1,first-quarter,3,
983627,2,first-quarter,5,
983627,3,first-quarter,6,
983436,0,first-quarter,6,
983239,0,first-quarter,1,
983201,0,first-quarter,1,
983444,0,first-peal,6,
1752988,0,first-quarter,6,
983191,0,first-quarter,6,
1154856,0,first-quarter,1,
982991,0,first-quarter,1,
983404,0,new-method,,
983032,0,simulated-sound,,
983367,0,first-peal,1,
983367,1,first-peal,8,
982973,0,first-quarter,1,
982973,1,first-quarter,6,
983187,0,first-quarter,1,
1154833,0,first-quarter,1,
1154833,1,first-quarter,6,
997714,0,first-peal,1,
997714,1,first-peal,6,
982899,0,new-method,,
982996,0,new-method,,
982922,0,first-quarter,1,
982832,0,first-quarter,1,
1154793,0,new-method,,
982811,0,new-method,,
982802,0,new-method,,
982649,0,new-method,,
982662,0,first-peal,4,
982644,0,new-method,,
982704,0,first-quarter,1,
