perf_id,position,flag_type,bell,flag_text
1417261,0,simulated-sound,,
1417418,0,simulated-sound,,
1417413,0,simulated-sound,,
1451057,0,automated-ringing,,
1451057,1,simulated-sound,,
1417393,0,simulated-sound,,
1417382,0,simulated-sound,,
1417404,0,simulated-sound,,
1417457,0,simulated-sound,,
1417412,0,simulated-sound,,
1417378,0,simulated-sound,,
1417385,0,simulated-sound,,
1417278,0,simulated-sound,,
1417398,0,simulated-sound,,
1417440,0,simulated-sound,,
1417371,0,simulated-sound,,
1416886,0,simulated-sound,,
1416760,0,simulated-sound,,
1416965,0,simulated-sound,,
1416786,0,simulated-sound,,
1417029,0,simulated-sound,,
1416857,0,simulated-sound,,
1423314,0,simulated-sound,,
1417068,0,simulated-sound,,
1417054,0,simulated-sound,,
1417028,0,simulated-sound,,
1416822,0,simulated-sound,,
1417476,0,simulated-sound,,
1417035,0,simulated-sound,,
1416787,0,simulated-sound,,
1416838,0,simulated-sound,,
1417093,0,simulated-sound,,
1417093,1,first-quarter,1,
1417093,2,first-quarter,2,
1417093,3,first-quarter,3,
1417093,4,first-quarter,4,
1417093,5,first-quarter,7,
1417093,6,first-quarter,8,
1416560,0,simulated-sound,,
1416575,0,simulated-sound,,
1416631,0,simulated-sound,,
1416497,0,simulated-sound,,
1416507,0,simulated-sound,,
1416624,0,simulated-sound,,
1416441,0,simulated-sound,,
1416458,0,simulated-sound,,
1416438,0,simulated-sound,,
1416426,0,simulated-sound,,
1416453,0,simulated-sound,,
1416446,0,simulated-sound,,
1416446,1,first-quarter,6,
1417442,0,simulated-sound,,
1416457,0,simulated-sound,,
1416448,0,simulated-sound,,
1451122,0,automated-ringing,1,Abel
1451122,1,automated-ringing,2,Abel
1451122,2,automated-ringing,3,Abel
1451122,3,automated-ringing,4,Abel
1451122,4,automated-ringing,5,Abel
1451122,5,automated-ringing,6,Abel
1451122,6,automated-ringing,7,Abel
1451122,7,automated-ringing,8,Abel
1451122,8,automated-ringing,10,Abel
1451122,9,simulated-sound,,
1416318,0,automated-ringing,1,Abel
1416318,1,automated-ringing,2,Abel
1416318,2,automated-ringing,3,Abel
1416318,3,automated-ringing,4,Abel
1416318,4,automated-ringing,5,Abel
1416318,5,automated-ringing,6,Abel
1416318,6,automated-ringing,7,Abel
1416318,7,automated-ringing,8,Abel
1416318,8,simulated-sound,,
1485228,0,automated-ringing,1,Abel
1485228,1,automated-ringing,3,Abel
1485228,2,automated-ringing,4,Abel
1485228,3,automated-ringing,5,Abel
1485228,4,automated-ringing,6,Abel
1485228,5,automated-ringing,7,Abel
1485228,6,automated-ringing,8,Abel
1485228,7,simulated-sound,,
1416267,0,automated-ringing,,
1416267,1,simulated-sound,,
1416362,0,simulated-sound,,
1416311,0,simulated-sound,,
1416297,0,simulated-sound,,
1416268,0,simulated-sound,,
1417563,0,simulated-sound,,
1442140,0,simulated-sound,,
1416106,0,simulated-sound,,
1416222,0,simulated-sound,,
1416137,0,simulated-sound,,
1416108,0,simulated-sound,,
1416108,1,first-quarter,1,
1933715,0,simulated-sound,,
1416084,0,simulated-sound,,
1416059,0,simulated-sound,,
1416236,0,simulated-sound,,
1416091,0,simulated-sound,,
1416129,0,simulated-sound,,
1416038,0,simulated-sound,,
1416107,0,simulated-sound,,
1416113,0,simulated-sound,,
1416641,0,simulated-sound,,
1416081,0,simulated-sound,,
1415848,0,simulated-sound,,
1609349,0,automated-ringing,2,Abel
1609349,1,automated-ringing,3,Abel
1609349,2,automated-ringing,4,Abel
1609349,3,automated-ringing,5,Abel
1609349,4,automated-ringing,6,Abel
1609349,5,automated-ringing,7,Abel
1609349,6,automated-ringing,8,Abel
1609349,7,simulated-sound,,
1415788,0,automated-ringing,1,Abel
1415788,1,automated-ringing,2,Abel
1415788,2,automated-ringing,3,Abel
1415788,3,automated-ringing,4,Abel
1415788,4,automated-ringing,5,Abel
1415788,5,automated-ringing,6,Abel
1415788,6,simulated-sound,,
1420768,0,simulated-sound,,Performed on a virtual ringing platform.
1415798,0,simulated-sound,,
1415771,0,simulated-sound,,
1415832,0,simulated-sound,,
1415804,0,simulated-sound,,
1415844,0,simulated-sound,,
1415870,0,simulated-sound,,
1415845,0,simulated-sound,,
1415777,0,simulated-sound,,
1415862,0,simulated-sound,,
1415822,0,simulated-sound,,
1415991,0,simulated-sound,,
1415861,0,simulated-sound,,
1415724,0,simulated-sound,,
1415651,0,automated-ringing,,
1415651,1,simulated-sound,,
1415660,0,simulated-sound,,
1415636,0,simulated-sound,,
1415655,0,simulated-sound,,
1415446,0,simulated-sound,,
1415662,0,simulated-sound,,
1415628,0,simulated-sound,,
1415654,0,simulated-sound,,
1415390,0,simulated-sound,,
1415359,0,simulated-sound,,
1417210,0,simulated-sound,,
1415378,0,simulated-sound,,
1415635,0,simulated-sound,,
1415826,0,simulated-sound,,
1415653,0,simulated-sound,,
1415463,0,simulated-sound,,
1415649,0,simulated-sound,,
1415623,0,simulated-sound,,
1415353,0,simulated-sound,,
1415072,0,first-quarter,1,
1415072,1,first-quarter,2,
1970476,0,simulated-sound,,
1416298,0,simulated-sound,,
1415223,0,simulated-sound,,
1415159,0,simulated-sound,,
1415138,0,simulated-sound,,
1415084,0,simulated-sound,,
1415253,0,simulated-sound,,
1415355,0,simulated-sound,,
1415354,0,simulated-sound,,
1415089,0,simulated-sound,,
1415158,0,simulated-sound,,
1415226,0,simulated-sound,,
1415170,0,simulated-sound,,
1414964,0,simulated-sound,,
1415142,0,simulated-sound,,
1415380,0,simulated-sound,,
1414871,0,simulated-sound,,
1414877,0,simulated-sound,,
1414866,0,simulated-sound,,
1414876,0,simulated-sound,,
1414853,0,simulated-sound,,
1414947,0,simulated-sound,,
1414899,0,simulated-sound,,
1414851,0,simulated-sound,,
1414783,0,simulated-sound,,
1450654,0,automated-ringing,,
1450654,1,simulated-sound,,
1450653,0,automated-ringing,,
1450653,1,simulated-sound,,
1460279,0,simulated-sound,,
1414745,0,simulated-sound,,
1415183,0,simulated-sound,,
1414788,0,simulated-sound,,
1424420,0,simulated-sound,,
1414787,0,simulated-sound,,
1414736,0,simulated-sound,,
1414713,0,simulated-sound,,
1414728,0,simulated-sound,,
1414645,0,simulated-sound,,
1414867,0,simulated-sound,,
1418822,0,simulated-sound,,
1414709,0,simulated-sound,,
1414710,0,simulated-sound,,
1414606,0,simulated-sound,,
1451121,0,automated-ringing,1,Abel
1451121,1,automated-ringing,2,Abel
1451121,2,automated-ringing,3,Abel
1451121,3,automated-ringing,4,Abel
1451121,4,automated-ringing,5,Abel
1451121,5,simulated-sound,,
1451056,0,automated-ringing,,
1451056,1,simulated-sound,,
1414609,0,automated-ringing,1,Abel
1414609,1,automated-ringing,2,Abel
1414609,2,automated-ringing,3,Abel
1414609,3,automated-ringing,4,Abel
1414609,4,automated-ringing,5,Abel
1414609,5,automated-ringing,6,Abel
1414609,6,simulated-sound,,
1414859,0,simulated-sound,,
1414848,0,simulated-sound,,
1587178,0,simulated-sound,,
1415173,0,simulated-sound,,
1415173,1,shift-ringing,,
1414611,0,simulated-sound,,
1414446,0,simulated-sound,,
1414461,0,simulated-sound,,
1414605,0,simulated-sound,,
1414336,0,automated-ringing,,
1414336,1,simulated-sound,,
1460967,0,simulated-sound,,
1460967,1,first-quarter,1,
1414385,0,simulated-sound,,
1933713,0,simulated-sound,,
1414332,0,simulated-sound,,
1414724,0,simulated-sound,,
1414360,0,simulated-sound,,
1414353,0,simulated-sound,,
1414330,0,simulated-sound,,
1414250,0,simulated-sound,,
1609348,0,automated-ringing,2,Abel
1609348,1,automated-ringing,3,Abel
1609348,2,automated-ringing,4,Abel
1609348,3,automated-ringing,5,Abel
1609348,4,automated-ringing,6,Abel
1609348,5,automated-ringing,7,Abel
1609348,6,automated-ringing,8,Abel
1609348,7,simulated-sound,,
1414150,0,automated-ringing,1,Abel
1414150,1,automated-ringing,2,Abel
1414150,2,automated-ringing,3,Abel
1414150,3,automated-ringing,4,Abel
1414150,4,automated-ringing,5,Abel
1414150,5,automated-ringing,6,Abel
1414150,6,simulated-sound,,
1414449,0,simulated-sound,,
1414165,0,simulated-sound,,
1416700,0,simulated-sound,,
1414162,0,simulated-sound,,
1414135,0,simulated-sound,,
1414228,0,simulated-sound,,
1414219,0,simulated-sound,,
1414214,0,simulated-sound,,
1414094,0,simulated-sound,,
1414163,0,simulated-sound,,
1415027,0,simulated-sound,,
1414098,0,simulated-sound,,
1414038,0,simulated-sound,,
1413974,0,simulated-sound,,
1414025,0,simulated-sound,,
1413916,0,simulated-sound,,
1414005,0,simulated-sound,,
1414003,0,simulated-sound,,
1414076,0,simulated-sound,,
1414041,0,simulated-sound,,
1413728,0,simulated-sound,,
1413684,0,simulated-sound,,
1413746,0,simulated-sound,,
1413702,0,simulated-sound,,
1413700,0,simulated-sound,,
1413678,0,simulated-sound,,
1415695,0,simulated-sound,,
1414688,0,simulated-sound,,
1413779,0,simulated-sound,,
1450652,0,automated-ringing,,
1450652,1,simulated-sound,,
1450651,0,automated-ringing,,
1450651,1,simulated-sound,,
1450650,0,automated-ringing,,
1450650,1,simulated-sound,,
1413657,0,simulated-sound,,
1415656,0,simulated-sound,,
1413622,0,simulated-sound,,
1413587,0,simulated-sound,,
1413558,0,simulated-sound,,
1413549,0,simulated-sound,,
1413535,0,simulated-sound,,
1413462,0,simulated-sound,,
1413520,0,automated-ringing,,
1413520,1,simulated-sound,,
1413436,0,simulated-sound,,
1413525,0,simulated-sound,,
1413503,0,simulated-sound,,
1413543,0,simulated-sound,,
1413526,0,simulated-sound,,
1413504,0,simulated-sound,,
1413437,0,simulated-sound,,
1413438,0,simulated-sound,,
1413537,0,simulated-sound,,
1413534,0,simulated-sound,,
1413533,0,simulated-sound,,
1413508,0,simulated-sound,,
1413383,0,automated-ringing,1,Abel
1413383,1,automated-ringing,2,Abel
1413383,2,automated-ringing,3,Abel
1413383,3,automated-ringing,4,Abel
1413383,4,automated-ringing,5,Abel
1413383,5,automated-ringing,6,Abel
1413383,6,simulated-sound,,
1484179,0,automated-ringing,1,Abel
1484179,1,automated-ringing,3,Abel
1484179,2,automated-ringing,4,Abel
1484179,3,automated-ringing,5,Abel
1484179,4,automated-ringing,6,Abel
1484179,5,automated-ringing,7,Abel
1484179,6,automated-ringing,8,Abel
1484179,7,simulated-sound,,
1413431,0,simulated-sound,,
1413433,0,simulated-sound,,
1413360,0,simulated-sound,,
1413434,0,simulated-sound,,
1413334,0,simulated-sound,,
1413399,0,simulated-sound,,
1413361,0,simulated-sound,,
1413439,0,simulated-sound,,
1413306,0,simulated-sound,,
1566431,0,automated-ringing,1,Abel
1566431,1,automated-ringing,2,Abel
1566431,2,automated-ringing,5,Abel
1566431,3,automated-ringing,6,Abel
1566431,4,automated-ringing,7,Abel
1566431,5,automated-ringing,8,Abel
1566431,6,simulated-sound,,
1933709,0,simulated-sound,,
1413330,0,simulated-sound,,
1413330,1,first-quarter,6,
1413293,0,simulated-sound,,
1413307,0,simulated-sound,,
1413304,0,simulated-sound,,
1413251,0,simulated-sound,,
1413213,0,simulated-sound,,
1450659,0,automated-ringing,,
1450659,1,simulated-sound,,
1609347,0,automated-ringing,2,Abel
1609347,1,automated-ringing,3,Abel
1609347,2,automated-ringing,4,Abel
1609347,3,automated-ringing,5,Abel
1609347,4,automated-ringing,6,Abel
1609347,5,automated-ringing,7,Abel
1609347,6,automated-ringing,8,Abel
1609347,7,simulated-sound,,
1451055,0,automated-ringing,,
1451055,1,simulated-sound,,
1413182,0,simulated-sound,,
1413212,0,simulated-sound,,
1413171,0,simulated-sound,,
1413155,0,simulated-sound,,
1413184,0,simulated-sound,,
1413142,0,simulated-sound,,
1415155,0,simulated-sound,,
1413176,0,simulated-sound,,
1413041,0,simulated-sound,,
1413040,0,simulated-sound,,
1412920,0,simulated-sound,,
1413030,0,simulated-sound,,
1412918,0,simulated-sound,,
1413214,0,simulated-sound,,
1413043,0,simulated-sound,,
1413046,0,simulated-sound,,
1413185,0,simulated-sound,,
1413045,0,simulated-sound,,
1412910,0,simulated-sound,,
1413007,0,simulated-sound,,
1413013,0,simulated-sound,,
1412917,0,simulated-sound,,
1412950,0,simulated-sound,,
1413044,0,simulated-sound,,
1413006,0,simulated-sound,,
1413017,0,simulated-sound,,
1412983,0,simulated-sound,,
1562864,0,simulated-sound,,
1412634,0,simulated-sound,,
1412708,0,simulated-sound,,
1412671,0,simulated-sound,,
1412845,0,simulated-sound,,
1412801,0,simulated-sound,,
1435413,0,simulated-sound,,
1413947,0,simulated-sound,,
1412654,0,simulated-sound,,
1412312,0,simulated-sound,,
1484056,0,automated-ringing,1,Abel
1484056,1,automated-ringing,3,Abel
1484056,2,automated-ringing,4,Abel
1484056,3,automated-ringing,5,Abel
1484056,4,automated-ringing,6,Abel
1484056,5,automated-ringing,7,Abel
1484056,6,automated-ringing,8,Abel
1484056,7,simulated-sound,,
1412307,0,simulated-sound,,
1412495,0,simulated-sound,,
1414060,0,simulated-sound,,
1412331,0,simulated-sound,,
1412487,0,simulated-sound,,
1412465,0,simulated-sound,,
1412475,0,simulated-sound,,
1413098,0,simulated-sound,,
1412029,0,automated-ringing,1,Abel
1412029,1,automated-ringing,2,Abel
1412029,2,automated-ringing,3,Abel
1412029,3,automated-ringing,4,Abel
1412029,4,automated-ringing,5,Abel
1412029,5,automated-ringing,6,Abel
1412029,6,simulated-sound,,
1412192,0,simulated-sound,,
1412114,0,simulated-sound,,
1412294,0,simulated-sound,,
1412056,0,simulated-sound,,
1412108,0,simulated-sound,,
1412252,0,simulated-sound,,
1412300,0,simulated-sound,,
1413099,0,simulated-sound,,
1450649,0,automated-ringing,,
1450649,1,simulated-sound,,
1451054,0,automated-ringing,,
1451054,1,simulated-sound,,
1411966,0,simulated-sound,,
1412031,0,simulated-sound,,
1411967,0,simulated-sound,,
1411962,0,simulated-sound,,
1411886,0,simulated-sound,,
1411965,0,simulated-sound,,
1502283,0,simulated-sound,,
1411849,0,simulated-sound,,
1411869,0,simulated-sound,,
1411869,1,first-quarter,1,
1411875,0,simulated-sound,,
1411874,0,simulated-sound,,
1933708,0,simulated-sound,,
1411870,0,simulated-sound,,
1411870,1,first-quarter,4,
1411867,0,simulated-sound,,
1411859,0,simulated-sound,,
1411776,0,simulated-sound,,
1413101,0,simulated-sound,,
1411706,0,simulated-sound,,
1609346,0,automated-ringing,2,Abel
1609346,1,automated-ringing,3,Abel
1609346,2,automated-ringing,4,Abel
1609346,3,automated-ringing,5,Abel
1609346,4,automated-ringing,6,Abel
1609346,5,automated-ringing,7,Abel
1609346,6,automated-ringing,8,Abel
1609346,7,simulated-sound,,
1411789,0,simulated-sound,,
1411708,0,simulated-sound,,
1411711,0,simulated-sound,,
1411696,0,simulated-sound,,
1411578,0,simulated-sound,,
1411772,0,simulated-sound,,
1411701,0,simulated-sound,,
1413102,0,simulated-sound,,
1411455,0,simulated-sound,,
1450648,0,automated-ringing,,
1450648,1,simulated-sound,,
1411399,0,simulated-sound,,
1411824,0,simulated-sound,,
1411515,0,simulated-sound,,
1411484,0,simulated-sound,,
1411768,0,simulated-sound,,
1411366,0,simulated-sound,,
1411436,0,simulated-sound,,
1411364,0,simulated-sound,,
1411259,0,simulated-sound,,
1411254,0,simulated-sound,,
1410772,0,simulated-sound,,
1411114,0,simulated-sound,,
1415657,0,simulated-sound,,
1450647,0,automated-ringing,,
1450647,1,simulated-sound,,
1411169,0,simulated-sound,,
1411118,0,simulated-sound,,
1410809,0,simulated-sound,,
1411627,0,simulated-sound,,
1411038,0,simulated-sound,,
1435414,0,simulated-sound,,
1445143,0,first-quarter,5,
1445143,1,first-quarter,6,
1410611,0,automated-ringing,,
1450645,0,automated-ringing,,
1450645,1,simulated-sound,,
1450644,0,automated-ringing,,
1450644,1,simulated-sound,,
1485583,0,automated-ringing,1,Abel
1485583,1,automated-ringing,3,Abel
1485583,2,automated-ringing,4,Abel
1485583,3,automated-ringing,5,Abel
1485583,4,automated-ringing,6,Abel
1485583,5,automated-ringing,7,Abel
1485583,6,automated-ringing,8,Abel
1485583,7,simulated-sound,,
1423407,0,simulated-sound,,
1410710,0,simulated-sound,,
1410621,0,simulated-sound,,
1410487,0,simulated-sound,,
1410568,0,simulated-sound,,
1410493,0,simulated-sound,,
1410641,0,simulated-sound,,
1410692,0,simulated-sound,,
1411416,0,simulated-sound,,
1410629,0,simulated-sound,,
1410719,0,simulated-sound,,
1410718,0,simulated-sound,,
1410717,0,simulated-sound,,
1410716,0,simulated-sound,,
1410715,0,simulated-sound,,
1410714,0,simulated-sound,,
1410713,0,simulated-sound,,
1410615,0,simulated-sound,,
1559104,0,simulated-sound,,
1410492,0,simulated-sound,,
1435415,0,simulated-sound,,
1410569,0,simulated-sound,,
1413103,0,simulated-sound,,
1411876,0,simulated-sound,,
1422028,0,simulated-sound,,Performed on a virtual ringing platform.
1421977,0,simulated-sound,,Performed on a virtual ringing platform.
1422026,0,simulated-sound,,Performed on a virtual ringing platform.
1451062,0,automated-ringing,1,Abel
1451062,1,automated-ringing,2,Abel
1451062,2,automated-ringing,3,Abel
1451062,3,automated-ringing,4,Abel
1451062,4,automated-ringing,5,Abel
1451062,5,automated-ringing,6,Abel
1451062,6,automated-ringing,7,Abel
1451062,7,automated-ringing,8,Abel
1451062,8,automated-ringing,9,Abel
1451062,9,automated-ringing,10,Abel
1451062,10,automated-ringing,11,Abel
1451062,11,simulated-sound,,
1421974,0,automated-ringing,1,Abel
1421974,1,automated-ringing,2,Abel
1421974,2,automated-ringing,3,Abel
1421974,3,automated-ringing,4,Abel
1421974,4,automated-ringing,5,Abel
1421974,5,automated-ringing,6,Abel
1421974,6,simulated-sound,,
1676402,0,simulated-sound,,Performed on a virtual ringing platform.
1676401,0,simulated-sound,,Performed on a virtual ringing platform.
1676400,0,simulated-sound,,Performed on a virtual ringing platform.
1896040,0,automated-ringing,1,Wheatley
1896040,1,automated-ringing,3,Wheatley
1896040,2,automated-ringing,4,Wheatley
1896040,3,automated-ringing,5,Wheatley
1896040,4,automated-ringing,6,Wheatley
1896040,5,automated-ringing,7,Wheatley
1896040,6,simulated-sound,,Performed on a virtual ringing platform.
1422000,0,simulated-sound,,Performed on a virtual ringing platform.
1421804,0,simulated-sound,,Performed on a virtual ringing platform.
1422004,0,simulated-sound,,Performed on a virtual ringing platform.
1421871,0,simulated-sound,,Performed on a virtual ringing platform.
1421871,1,first-quarter,6,
1421824,0,simulated-sound,,Performed on a virtual ringing platform.
1421825,0,simulated-sound,,Performed on a virtual ringing platform.
1421867,0,simulated-sound,,Performed on a virtual ringing platform.
1421800,0,automated-ringing,1,Wheatley
1421800,1,automated-ringing,2,Wheatley
