perf_id,position,flag_type,bell,flag_text
1487960,0,automated-ringing,1,Virtual Belfry
1487960,1,automated-ringing,2,Virtual Belfry
1487960,2,automated-ringing,3,Virtual Belfry
1487960,3,automated-ringing,4,Virtual Belfry
1487960,4,automated-ringing,5,Virtual Belfry
1487960,5,simulated-sound,,
1488059,0,automated-ringing,1,Abel
1488059,1,automated-ringing,2,Abel
1488059,2,automated-ringing,3,Abel
1488059,3,automated-ringing,4,Abel
1488059,4,automated-ringing,5,Abel
1488059,5,automated-ringing,6,Abel
1488059,6,automated-ringing,7,Abel
1488059,7,automated-ringing,8,Abel
1488059,8,simulated-sound,,
1487953,0,simulated-sound,,Performed on a virtual ringing platform.
1487916,0,simulated-sound,,Performed on a virtual ringing platform.
1488319,0,simulated-sound,,Performed on a virtual ringing platform.
1487930,0,simulated-sound,,Performed on a virtual ringing platform.
1488030,0,automated-ringing,1,Abel
1488030,1,automated-ringing,2,Abel
1488030,2,automated-ringing,3,Abel
1488030,3,automated-ringing,4,Abel
1488030,4,automated-ringing,5,Abel
1488030,5,automated-ringing,6,Abel
1488030,6,simulated-sound,,
1487997,0,automated-ringing,1,Abel
1487997,1,automated-ringing,2,Abel
1487997,2,automated-ringing,3,Abel
1487997,3,automated-ringing,4,Abel
1487997,4,automated-ringing,5,Abel
1487997,5,automated-ringing,6,Abel
1487997,6,simulated-sound,,
1487895,0,simulated-sound,,Performed on a virtual ringing platform.
1487879,0,first-quarter,6,
1487907,0,simulated-sound,,Performed on a virtual ringing platform.
1487918,0,simulated-sound,,Performed on a virtual ringing platform.
1487863,0,simulated-sound,,Performed on a virtual ringing platform.
1487685,0,automated-ringing,1,Abel
1487685,1,automated-ringing,2,Abel
1487685,2,automated-ringing,3,Abel
1487685,3,automated-ringing,4,Abel
1487685,4,automated-ringing,5,Abel
1487685,5,automated-ringing,6,Abel
1487685,6,simulated-sound,,
1487683,0,automated-ringing,1,Abel
1487683,1,automated-ringing,2,Abel
1487683,2,automated-ringing,3,Abel
1487683,3,automated-ringing,4,Abel
1487683,4,automated-ringing,5,Abel
1487683,5,automated-ringing,6,Abel
1487683,6,simulated-sound,,
1487681,0,automated-ringing,1,Abel
1487681,1,automated-ringing,2,Abel
1487681,2,automated-ringing,3,Abel
1487681,3,automated-ringing,4,Abel
1487681,4,automated-ringing,5,Abel
1487681,5,automated-ringing,6,Abel
1487681,6,automated-ringing,7,Abel
1487681,7,automated-ringing,8,Abel
1487681,8,simulated-sound,,
1487595,0,automated-ringing,2,Abel
1487595,1,automated-ringing,4,Abel
1487595,2,automated-ringing,6,Abel
1487595,3,automated-ringing,8,Abel
1487595,4,simulated-sound,,
1487582,0,first-quarter,2,
1487594,0,automated-ringing,2,Virtual Belfry
1487594,1,automated-ringing,3,Virtual Belfry
1487594,2,automated-ringing,4,Virtual Belfry
1487594,3,automated-ringing,5,Virtual Belfry
1487594,4,automated-ringing,6,Virtual Belfry
1487594,5,automated-ringing,7,Virtual Belfry
1487594,6,automated-ringing,8,Virtual Belfry
1487594,7,automated-ringing,9,Virtual Belfry
1487594,8,automated-ringing,10,Virtual Belfry
1487594,9,automated-ringing,11,Virtual Belfry
1487594,10,automated-ringing,12,Virtual Belfry
1487594,11,simulated-sound,,
1487538,0,automated-ringing,1,Abel
1487538,1,automated-ringing,2,Abel
1487538,2,automated-ringing,3,Abel
1487538,3,automated-ringing,4,Abel
1487538,4,automated-ringing,5,Abel
1487538,5,automated-ringing,6,Abel
1487538,6,automated-ringing,7,Abel
1487538,7,automated-ringing,8,Abel
1487538,8,simulated-sound,,
1487598,0,simulated-sound,,Performed on a virtual ringing platform.
1487592,0,simulated-sound,,Performed on a virtual ringing platform.
1487490,0,automated-ringing,3,Wheatley
1487490,1,automated-ringing,4,Wheatley
1487490,2,automated-ringing,5,Wheatley
1487490,3,automated-ringing,6,Wheatley
1487490,4,automated-ringing,7,Wheatley
1487490,5,automated-ringing,8,Wheatley
1487490,6,simulated-sound,,Performed on a virtual ringing platform.
1510670,0,simulated-sound,,
1487505,0,automated-ringing,1,Abel
1487505,1,automated-ringing,2,Abel
1487505,2,automated-ringing,3,Abel
1487505,3,automated-ringing,4,Abel
1487505,4,automated-ringing,5,Abel
1487505,5,automated-ringing,6,Abel
1487505,6,automated-ringing,7,Abel
1487505,7,automated-ringing,8,Abel
1487505,8,simulated-sound,,
1487440,0,automated-ringing,1,Abel
1487440,1,automated-ringing,2,Abel
1487440,2,automated-ringing,3,Abel
1487440,3,automated-ringing,4,Abel
1487440,4,automated-ringing,5,Abel
1487440,5,automated-ringing,6,Abel
1487440,6,simulated-sound,,
1487419,0,automated-ringing,1,Abel
1487419,1,automated-ringing,2,Abel
1487419,2,automated-ringing,3,Abel
1487419,3,automated-ringing,4,Abel
1487419,4,automated-ringing,5,Abel
1487419,5,automated-ringing,6,Abel
1487419,6,simulated-sound,,
1487402,0,simulated-sound,,Performed on a virtual ringing platform.
1487365,0,simulated-sound,,Performed on a virtual ringing platform.
1487269,0,simulated-sound,,Performed on a virtual ringing platform.
1487353,0,simulated-sound,,Performed on a virtual ringing platform.
1487312,0,simulated-sound,,Performed on a virtual ringing platform.
1487189,0,simulated-sound,,Performed on a virtual ringing platform.
1487392,0,automated-ringing,1,Abel
1487392,1,automated-ringing,2,Abel
1487392,2,automated-ringing,3,Abel
1487392,3,automated-ringing,4,Abel
1487392,4,automated-ringing,5,Abel
1487392,5,automated-ringing,6,Abel
1487392,6,simulated-sound,,
1487292,0,automated-ringing,1,Abel
1487292,1,automated-ringing,2,Abel
1487292,2,automated-ringing,3,Abel
1487292,3,automated-ringing,4,Abel
1487292,4,automated-ringing,5,Abel
1487292,5,automated-ringing,6,Abel
1487292,6,simulated-sound,,
1487282,0,automated-ringing,1,Abel
1487282,1,automated-ringing,2,Abel
1487282,2,automated-ringing,3,Abel
1487282,3,automated-ringing,4,Abel
1487282,4,automated-ringing,5,Abel
1487282,5,automated-ringing,6,Abel
1487282,6,simulated-sound,,
1487114,0,automated-ringing,1,Abel
1487114,1,automated-ringing,2,Abel
1487114,2,automated-ringing,3,Abel
1487114,3,automated-ringing,4,Abel
1487114,4,automated-ringing,5,Abel
1487114,5,simulated-sound,,
1798487,0,automated-ringing,1,Virtual Belfry
1798487,1,automated-ringing,2,Virtual Belfry
1798487,2,automated-ringing,3,Virtual Belfry
1798487,3,automated-ringing,4,Virtual Belfry
1798487,4,automated-ringing,5,Virtual Belfry
1798487,5,simulated-sound,,
1487092,0,simulated-sound,,
1487094,0,automated-ringing,1,Abel
1487094,1,automated-ringing,2,Abel
1487094,2,automated-ringing,3,Abel
1487094,3,automated-ringing,4,Abel
1487094,4,automated-ringing,5,Abel
1487094,5,automated-ringing,6,Abel
1487094,6,automated-ringing,7,Abel
1487094,7,automated-ringing,8,Abel
1487094,8,automated-ringing,9,Abel
1487094,9,automated-ringing,10,Abel
1487094,10,simulated-sound,,
1487178,0,simulated-sound,,Performed on a virtual ringing platform.
1487390,0,automated-ringing,1,Wheatley
1487390,1,automated-ringing,3,Wheatley
1487390,2,automated-ringing,5,Wheatley
1487390,3,automated-ringing,6,Wheatley
1487390,4,automated-ringing,7,Wheatley
1487390,5,simulated-sound,,Performed on a virtual ringing platform.
1487046,0,simulated-sound,,Performed on a virtual ringing platform.
1487078,0,simulated-sound,,Performed on a virtual ringing platform.
1487107,0,simulated-sound,,Performed on a virtual ringing platform.
1487106,0,simulated-sound,,Performed on a virtual ringing platform.
1487183,0,automated-ringing,3,Wheatley
1487183,1,automated-ringing,4,Wheatley
1487183,2,simulated-sound,,Performed on a virtual ringing platform.
1487081,0,automated-ringing,1,Abel
1487081,1,automated-ringing,2,Abel
1487081,2,automated-ringing,3,Abel
1487081,3,automated-ringing,4,Abel
1487081,4,automated-ringing,5,Abel
1487081,5,automated-ringing,6,Abel
1487081,6,simulated-sound,,
1486992,0,automated-ringing,1,Abel
1486992,1,automated-ringing,2,Abel
