perf_id,position,flag_type,bell,flag_text
1191909,0,first-quarter,3,
1191986,0,first-quarter,1,
1191840,0,first-quarter,1,
1191840,1,first-quarter,6,
1191867,0,new-method,,
1191705,0,new-method,,
1861701,0,first-quarter,6,
1191643,0,first-quarter,1,
1192073,0,first-quarter,1,
1192009,0,first-quarter,1,
1191443,0,first-quarter,6,
1191443,1,first-quarter,8,
1191399,0,first-quarter,6,
1191285,0,first-quarter,1,
1191127,0,first-quarter,2,
1191143,0,first-quarter,6,
1191307,0,first-peal,1,
1191307,1,first-peal,8,
1191165,0,first-quarter,6,
1452287,0,first-peal,4,
1190895,0,first-quarter,1,
1190895,1,first-quarter,2,
1190802,0,new-method,,
1190833,0,first-quarter,1,
1190744,0,first-quarter,6,
1190568,0,first-quarter,2,
1190318,0,first-quarter,1,
1190318,1,first-quarter,6,
1190393,0,first-quarter,1,
1197136,0,first-quarter,1,
1190375,0,first-quarter,6,
1190378,0,simulated-sound,,
1190374,0,simulated-sound,,
1190432,0,first-quarter,1,
1190416,0,first-quarter,1,
1190323,0,first-quarter,8,
1190360,0,first-quarter,3,
1200490,0,first-quarter,2,
1200490,1,first-quarter,3,
1200520,0,first-quarter,1,
1200353,0,first-quarter,1,
1200214,0,first-quarter,1,
1200241,0,first-quarter,1,
1199740,0,first-quarter,3,
1199990,0,first-quarter,2,
1199990,1,first-quarter,6,
1199750,0,first-quarter,1,
1199793,0,first-quarter,1,
1200193,0,first-quarter,2,
1200193,1,first-quarter,6,
1200545,0,simulated-sound,,
1200544,0,simulated-sound,,
1200543,0,simulated-sound,,
1199901,0,first-peal,3,
1199313,0,first-quarter,6,
1200541,0,simulated-sound,,
1200540,0,simulated-sound,,
1200539,0,first-quarter,8,
1200538,0,first-quarter,8,
1645588,0,first-peal,1,
1199275,0,first-quarter,1,
1199064,0,first-quarter,1,
1198818,0,first-quarter,1,
1198744,0,first-quarter,6,
1198568,0,first-quarter,1,
1198246,0,first-quarter,1,
1198246,1,first-quarter,6,
1198136,0,first-quarter,6,
1198581,0,first-quarter,6,
1198689,0,first-quarter,6,
1198258,0,first-quarter,2,
1197938,0,first-quarter,1,
1197888,0,first-quarter,1,
1197985,0,first-quarter,1,
1198047,0,first-quarter,6,
1197858,0,first-quarter,6,
1197861,0,first-quarter,1,
1198037,0,first-peal,3,
1197891,0,first-quarter,1,
1197925,0,first-quarter,6,
1198007,0,simulated-sound,,
1197845,0,first-quarter,6,
1197821,0,first-quarter,6,
1197725,0,first-quarter,4,
1197604,0,first-quarter,1,
1197548,0,first-quarter,1,
1198093,0,first-quarter,1,
1197276,0,simulated-sound,,
1197263,0,simulated-sound,,
1197513,0,first-quarter,1,
1201352,0,first-quarter,1,
1196642,0,first-quarter,6,
1196598,0,first-quarter,8,
1196753,0,first-quarter,6,
1197127,0,first-quarter,1,
1197199,0,first-peal,8,
1196660,0,first-quarter,6,
1887888,0,first-quarter,6,
1794384,0,first-quarter,1,
1196666,0,first-quarter,6,
1197129,0,first-quarter,1,
1196876,0,first-peal,5,
1196406,0,first-peal,6,
1196280,0,first-quarter,1,
1199063,0,first-quarter,1,
1213656,0,simulated-sound,,
1196067,0,first-quarter,1,
1196054,0,first-quarter,1,
1197519,0,first-quarter,1,
1201351,0,first-quarter,1,
1196780,0,first-quarter,6,
1195594,0,first-quarter,3,
1195688,0,first-quarter,6,
1195582,0,first-quarter,1,
1195592,0,first-quarter,6,
1195269,0,first-quarter,6,
1195330,0,first-quarter,1,
1195253,0,first-quarter,6,
1195252,0,first-quarter,1,
1195353,0,first-quarter,1,
1195295,0,first-quarter,1,
1195323,0,first-quarter,6,
1195331,0,first-quarter,8,
1195044,0,new-method,,
1194768,0,first-quarter,6,
1195043,0,first-quarter,1,
1194808,0,first-quarter,6,
1205535,0,first-quarter,1,
1205347,0,first-peal,3,
1205323,0,first-quarter,1,
1205331,0,first-quarter,1,
1204975,0,first-quarter,1,
1204975,1,first-quarter,6,
1204924,0,first-quarter,6,
1204872,0,first-peal,6,
1205825,0,first-quarter,1,
1204734,0,first-quarter,2,
1483063,0,first-quarter,6,
1204563,0,first-quarter,1,
1204476,0,first-peal,3,
1204414,0,first-quarter,1,
1204412,0,first-peal,5,
1204393,0,first-quarter,1,
1205950,0,first-quarter,1,
1203652,0,first-quarter,1,
1203489,0,first-quarter,4,
1203497,0,first-peal,1,
1203497,1,first-peal,2,
1203498,0,first-quarter,1,
1203408,0,first-quarter,8,
1203258,0,first-quarter,3,
1203287,0,first-peal,1,
1203234,0,first-quarter,1,
1203184,0,first-quarter,1,
1686168,0,first-quarter,1,
1202664,0,first-quarter,1,
1202664,1,first-quarter,2,
1202891,0,simulated-sound,,
1202570,0,first-peal,6,
1202540,0,simulated-sound,,
1202252,0,first-peal,2,
1202333,0,first-quarter,6,
1203655,0,first-peal,1,
1203655,1,first-peal,4,
1203655,2,first-peal,6,
1202007,0,first-peal,2,
1201941,0,new-method,,
1201908,0,first-quarter,1,
1201740,0,first-quarter,1,
1201600,0,first-quarter,6,
1213654,0,simulated-sound,,
1216166,0,first-quarter,6,
1201157,0,first-quarter,1,
1201178,0,first-peal,2,
1203171,0,first-quarter,1,
1203171,1,first-quarter,6,
1201250,0,first-quarter,1,
1201187,0,first-quarter,6,
1200808,0,first-quarter,1,
1200808,1,first-quarter,6,
1201606,0,first-quarter,1,
1201606,1,first-quarter,6,
1201010,0,first-quarter,6,
1200798,0,first-quarter,6,
1200670,0,first-quarter,6,
1200658,0,new-method,,
