perf_id,position,flag_type,bell,flag_text
1586954,3,automated-ringing,4,Abel
1586954,4,automated-ringing,5,Abel
1586954,5,automated-ringing,6,Abel
1586954,6,simulated-sound,,
1587105,0,first-quarter,6,
1582499,0,first-quarter,1,
1582499,1,first-quarter,6,
1582386,0,automated-ringing,1,Abel
1582386,1,automated-ringing,2,Abel
1582386,2,automated-ringing,3,Abel
1582386,3,automated-ringing,4,Abel
1582386,4,automated-ringing,5,Abel
1582386,5,automated-ringing,6,Abel
1582386,6,automated-ringing,7,Abel
1582386,7,automated-ringing,8,Abel
1582386,8,simulated-sound,,
1582459,0,simulated-sound,,Performed on a virtual ringing platform.
1632061,0,simulated-sound,,Performed on a virtual ringing platform.
1587435,0,simulated-sound,,Performed on a virtual ringing platform.
1582271,0,simulated-sound,,Rung on peal of Saxilby Simulators with Abel providing the sound.
1582041,0,first-quarter,1,
1581947,0,simulated-sound,,
1581944,0,simulated-sound,,
1582071,0,simulated-sound,,Performed on a virtual ringing platform.
1582086,0,simulated-sound,,Performed on a virtual ringing platform.
1581718,0,automated-ringing,1,Abel
1581718,1,automated-ringing,2,Abel
1581718,2,automated-ringing,3,Abel
1581718,3,automated-ringing,4,Abel
1581718,4,automated-ringing,5,Abel
1581718,5,automated-ringing,6,Abel
1581718,6,simulated-sound,,
1581639,0,first-quarter,4,
1581646,0,first-peal,1,
1590423,0,first-peal,1,
1581683,0,first-quarter,6,
1686179,0,first-quarter,1,
1581622,0,automated-ringing,1,Abel
1581622,1,automated-ringing,2,Abel
1581622,2,automated-ringing,3,Abel
1581622,3,automated-ringing,4,Abel
1581622,4,automated-ringing,5,Abel
1581622,5,automated-ringing,6,Abel
1581622,6,simulated-sound,,
1581533,0,automated-ringing,1,Abel
1581533,1,automated-ringing,2,Abel
1581533,2,automated-ringing,3,Abel
1581533,3,automated-ringing,4,Abel
1581533,4,automated-ringing,5,Abel
1581533,5,automated-ringing,6,Abel
1581533,6,simulated-sound,,
1581482,0,automated-ringing,1,Abel
1581482,1,automated-ringing,2,Abel
1581482,2,automated-ringing,3,Abel
1581482,3,automated-ringing,4,Abel
1581482,4,automated-ringing,5,Abel
1581482,5,automated-ringing,6,Abel
1581482,6,simulated-sound,,
1581384,0,automated-ringing,1,Abel
1581384,1,automated-ringing,2,Abel
1581384,2,automated-ringing,3,Abel
1581384,3,automated-ringing,4,Abel
1581384,4,automated-ringing,5,Abel
1581384,5,automated-ringing,6,Abel
1581384,6,simulated-sound,,
1581266,0,automated-ringing,1,Abel
1581266,1,automated-ringing,2,Abel
1581266,2,automated-ringing,3,Abel
1581266,3,automated-ringing,4,Abel
1581266,4,automated-ringing,5,Abel
1581266,5,automated-ringing,6,Abel
1581266,6,simulated-sound,,
1581253,0,simulated-sound,,Performed on a virtual ringing platform.
1581217,0,simulated-sound,,Performed on a virtual ringing platform.
1581180,0,simulated-sound,,Performed on a virtual ringing platform.
1581042,0,simulated-sound,,Performed on a virtual ringing platform.
1581120,0,automated-ringing,1,Abel
1581120,1,automated-ringing,2,Abel
1581120,2,automated-ringing,3,Abel
1581120,3,automated-ringing,4,Abel
1581120,4,automated-ringing,5,Abel
1581120,5,automated-ringing,6,Abel
1581120,6,simulated-sound,,
1589830,0,first-quarter,6,
1581251,0,first-quarter,8,
1580927,0,automated-ringing,1,Abel
1580927,1,automated-ringing,2,Abel
1580927,2,automated-ringing,3,Abel
1580927,3,automated-ringing,4,Abel
1580927,4,automated-ringing,5,Abel
1580927,5,automated-ringing,6,Abel
1580927,6,automated-ringing,7,Abel
1580927,7,automated-ringing,8,Abel
1580927,8,automated-ringing,9,Abel
1580927,9,automated-ringing,10,Abel
1580927,10,simulated-sound,,
1580981,0,simulated-sound,,Performed on a virtual ringing platform.
1580958,0,simulated-sound,,Performed on a virtual ringing platform.
1580924,0,simulated-sound,,Performed on a virtual ringing platform.
1580931,0,simulated-sound,,Performed on a virtual ringing platform.
1581021,0,simulated-sound,,
1581021,1,first-quarter,5,
1580693,0,simulated-sound,,Performed on a virtual ringing platform.
1580571,0,simulated-sound,,Performed on a virtual ringing platform.
1580605,0,simulated-sound,,Performed on a virtual ringing platform.
1580658,0,automated-ringing,5,Wheatley
1580658,1,automated-ringing,6,Wheatley
1580658,2,simulated-sound,,Performed on a virtual ringing platform.
1580557,0,automated-ringing,1,Abel
1580557,1,automated-ringing,2,Abel
1580557,2,automated-ringing,3,Abel
1580557,3,automated-ringing,4,Abel
1580557,4,automated-ringing,5,Abel
1580557,5,automated-ringing,6,Abel
1580557,6,simulated-sound,,
1580332,0,simulated-sound,,
1580339,0,simulated-sound,,Performed on a virtual ringing platform.
1580435,0,simulated-sound,,Performed on a virtual ringing platform.
1580258,0,simulated-sound,,Performed on a virtual ringing platform.
1580330,0,automated-ringing,1,Abel
1580330,1,automated-ringing,2,Abel
1580330,2,automated-ringing,3,Abel
1580330,3,automated-ringing,4,Abel
1580330,4,automated-ringing,5,Abel
1580330,5,automated-ringing,6,Abel
1580330,6,simulated-sound,,
1580078,0,simulated-sound,,Performed on a ring of dumb bells.
1579999,0,automated-ringing,1,Abel
1579999,1,automated-ringing,2,Abel
1579999,2,automated-ringing,3,Abel
1579999,3,automated-ringing,4,Abel
1579999,4,automated-ringing,5,Abel
1579999,5,automated-ringing,6,Abel
1579999,6,automated-ringing,7,Abel
1579999,7,automated-ringing,8,Abel
1579999,8,simulated-sound,,
1580095,0,simulated-sound,,Performed on a virtual ringing platform.
1580014,0,simulated-sound,,Performed on a virtual ringing platform.
1579938,0,simulated-sound,,Performed on a virtual ringing platform.
1580625,0,first-quarter,2,
1580001,0,automated-ringing,1,Abel
1580001,1,automated-ringing,2,Abel
1580001,2,automated-ringing,3,Abel
1580001,3,automated-ringing,4,Abel
1580001,4,automated-ringing,5,Abel
1580001,5,automated-ringing,6,Abel
1580001,6,simulated-sound,,
1579759,0,first-quarter,6,
1579746,0,first-quarter,6,
1579693,0,first-quarter,6,
1579713,0,first-quarter,6,
1579704,0,first-quarter,6,
1581255,0,first-quarter,6,
1579655,0,simulated-sound,,Performed on a virtual ringing platform.
1579840,0,simulated-sound,,Performed on a virtual ringing platform.
1579844,0,automated-ringing,3,Wheatley
1579844,1,automated-ringing,4,Wheatley
1579844,2,automated-ringing,5,Wheatley
1579844,3,automated-ringing,6,Wheatley
1579844,4,automated-ringing,7,Wheatley
1579844,5,automated-ringing,8,Wheatley
1579844,6,simulated-sound,,Performed on a virtual ringing platform.
1579728,0,first-quarter,6,
1579801,0,automated-ringing,1,Abel
1579801,1,automated-ringing,2,Abel
1579801,2,automated-ringing,3,Abel
1579801,3,automated-ringing,4,Abel
1579801,4,automated-ringing,5,Abel
1579801,5,automated-ringing,6,Abel
1579801,6,simulated-sound,,
1579700,0,automated-ringing,1,Abel
1579700,1,automated-ringing,2,Abel
1579700,2,automated-ringing,3,Abel
1579700,3,automated-ringing,4,Abel
1579700,4,automated-ringing,5,Abel
1579700,5,automated-ringing,6,Abel
1579700,6,simulated-sound,,
1579698,0,automated-ringing,1,Abel
1579698,1,automated-ringing,2,Abel
1579698,2,automated-ringing,3,Abel
1579698,3,automated-ringing,4,Abel
1579698,4,automated-ringing,5,Abel
1579698,5,automated-ringing,6,Abel
1579698,6,simulated-sound,,
1635005,0,first-quarter,6,
1803350,0,automated-ringing,2,Abel
1803350,1,automated-ringing,3,Abel
1803350,2,automated-ringing,4,Abel
1803350,3,automated-ringing,5,Abel
1803350,4,automated-ringing,6,Abel
1803350,5,automated-ringing,7,Abel
1803350,6,automated-ringing,8,Abel
1803350,7,automated-ringing,9,Abel
1803350,8,automated-ringing,10,Abel
1803350,9,simulated-sound,,
1579474,0,automated-ringing,1,Wheatley
1579474,1,automated-ringing,2,Wheatley
1579474,2,automated-ringing,5,Wheatley
1579474,3,automated-ringing,6,Wheatley
1579474,4,automated-ringing,7,Wheatley
1579474,5,automated-ringing,8,Wheatley
1579474,6,simulated-sound,,Performed on a virtual ringing platform.
1579380,0,first-quarter,6,
1579443,0,automated-ringing,1,Abel
1579443,1,automated-ringing,2,Abel
1579443,2,automated-ringing,3,Abel
1579443,3,automated-ringing,4,Abel
1579443,4,automated-ringing,5,Abel
1579443,5,automated-ringing,6,Abel
1579443,6,simulated-sound,,
1579442,0,automated-ringing,1,Abel
1579442,1,automated-ringing,2,Abel
1579442,2,automated-ringing,3,Abel
1579442,3,automated-ringing,4,Abel
1579442,4,automated-ringing,5,Abel
1579442,5,automated-ringing,6,Abel
1579442,6,simulated-sound,,
1628834,0,simulated-sound,,
1579309,0,first-quarter,6,
1579246,0,automated-ringing,1,Abel
1579246,1,automated-ringing,2,Abel
1579246,2,automated-ringing,3,Abel
1579246,3,automated-ringing,4,Abel
1579246,4,automated-ringing,5,Abel
1579246,5,automated-ringing,6,Abel
1579246,6,simulated-sound,,
1579330,0,simulated-sound,,Performed on a virtual ringing platform.
1579153,0,simulated-sound,,Performed on a virtual ringing platform.
1579307,0,simulated-sound,,Performed on a virtual ringing platform.
1579250,0,simulated-sound,,Performed on a virtual ringing platform.
1579180,0,simulated-sound,,Performed on a virtual ringing platform.
1579251,0,simulated-sound,,Performed on a virtual ringing platform.
1579189,0,simulated-sound,,Performed on a virtual ringing platform.
1579191,0,simulated-sound,,
1579240,0,automated-ringing,1,Abel
1579240,1,automated-ringing,2,Abel
1579240,2,automated-ringing,3,Abel
1579240,3,automated-ringing,4,Abel
1579240,4,automated-ringing,5,Abel
1579240,5,automated-ringing,6,Abel
1579240,6,simulated-sound,,
1579130,0,simulated-sound,,Performed on a ring of dumb bells.
1579000,0,simulated-sound,,Performed on a virtual ringing platform.
1578949,0,simulated-sound,,Performed on a virtual ringing platform.
1579085,0,simulated-sound,,Performed on a virtual ringing platform.
1579064,0,simulated-sound,,Performed on a virtual ringing platform.
1579069,0,automated-ringing,3,Wheatley
1579069,1,automated-ringing,4,Wheatley
1579069,2,automated-ringing,5,Wheatley
1579069,3,automated-ringing,6,Wheatley
1579069,4,simulated-sound,,Performed on a virtual ringing platform.
1578987,0,automated-ringing,4,Wheatley
1578987,1,automated-ringing,6,Wheatley
1578987,2,simulated-sound,,Performed on a virtual ringing platform.
1580697,0,first-quarter,1,
1579071,0,automated-ringing,1,Abel
1579071,1,automated-ringing,2,Abel
1579071,2,automated-ringing,3,Abel
1579071,3,automated-ringing,4,Abel
1579071,4,automated-ringing,5,Abel
1579071,5,automated-ringing,6,Abel
1579071,6,simulated-sound,,
1803349,0,automated-ringing,1,Abel
1803349,1,automated-ringing,2,Abel
1803349,2,automated-ringing,3,Abel
1803349,3,automated-ringing,4,Abel
1803349,4,automated-ringing,5,Abel
1803349,5,automated-ringing,6,Abel
1803349,6,automated-ringing,7,Abel
1803349,7,simulated-sound,,
1578719,0,automated-ringing,1,Abel
1578719,1,automated-ringing,2,Abel
1578719,2,automated-ringing,3,Abel
1578719,3,automated-ringing,4,Abel
1578719,4,automated-ringing,5,Abel
1578719,5,automated-ringing,6,Abel
1578719,6,simulated-sound,,
1578938,0,simulated-sound,,Performed on a virtual ringing platform.
1578790,0,simulated-sound,,Performed on a virtual ringing platform.
1578774,0,automated-ringing,1,Abel
1578774,1,automated-ringing,2,Abel
1578774,2,automated-ringing,3,Abel
1578774,3,automated-ringing,4,Abel
1578774,4,automated-ringing,5,Abel
1578774,5,automated-ringing,6,Abel
1578774,6,automated-ringing,7,Abel
1578774,7,automated-ringing,8,Abel
1578774,8,simulated-sound,,
1578444,0,first-peal,1,
1578444,1,first-peal,2,
1578619,0,simulated-sound,,Performed on a virtual ringing platform.
1578276,0,simulated-sound,,Performed on a virtual ringing platform.
1578343,0,simulated-sound,,
1578546,0,automated-ringing,1,Abel
1578546,1,automated-ringing,2,Abel
1578546,2,automated-ringing,3,Abel
1578546,3,automated-ringing,4,Abel
1578546,4,automated-ringing,5,Abel
1578546,5,automated-ringing,6,Abel
1578546,6,simulated-sound,,
1578486,0,automated-ringing,1,Abel
1578486,1,automated-ringing,2,Abel
1578486,2,automated-ringing,3,Abel
1578486,3,automated-ringing,4,Abel
1578486,4,automated-ringing,5,Abel
1578486,5,automated-ringing,6,Abel
1578486,6,simulated-sound,,
1577916,0,first-quarter,1,
1577991,0,automated-ringing,1,Abel
1577991,1,automated-ringing,2,Abel
1577991,2,automated-ringing,3,Abel
1577991,3,automated-ringing,4,Abel
1577991,4,automated-ringing,5,Abel
1577991,5,automated-ringing,6,Abel
1577991,6,automated-ringing,7,Abel
1577991,7,automated-ringing,8,Abel
1577991,8,automated-ringing,9,Abel
1577991,9,automated-ringing,10,Abel
1577991,10,automated-ringing,11,Abel
1577991,11,automated-ringing,12,Abel
1577991,12,simulated-sound,,
1578258,0,simulated-sound,,Performed on a virtual ringing platform.
1577747,0,simulated-sound,,Performed on a virtual ringing platform.
1578070,0,simulated-sound,,Performed on a virtual ringing platform.
1578193,0,simulated-sound,,Performed on a virtual ringing platform.
1578085,0,automated-ringing,1,Wheatley
1578085,1,automated-ringing,2,Wheatley
1578085,2,automated-ringing,5,Wheatley
1578085,3,automated-ringing,6,Wheatley
1578085,4,automated-ringing,7,Wheatley
1578085,5,automated-ringing,8,Wheatley
1578085,6,simulated-sound,,Performed on a virtual ringing platform.
1577793,0,simulated-sound,,Performed on a virtual ringing platform.
1786151,0,first-quarter,1,
1582213,0,simulated-sound,,Rung on a peal of Saxilby Simulators with sound from virtual belfry
1578152,0,automated-ringing,1,Abel
1578152,1,automated-ringing,2,Abel
1578152,2,automated-ringing,3,Abel
1578152,3,automated-ringing,4,Abel
1578152,4,automated-ringing,5,Abel
1578152,5,automated-ringing,6,Abel
1578152,6,simulated-sound,,
1577866,0,automated-ringing,1,Abel
1577866,1,automated-ringing,2,Abel
1577866,2,automated-ringing,3,Abel
1577866,3,automated-ringing,4,Abel
1577866,4,automated-ringing,5,Abel
1577866,5,automated-ringing,6,Abel
1577866,6,simulated-sound,,
1577274,0,automated-ringing,1,Abel
1577274,1,automated-ringing,2,Abel
1577274,2,automated-ringing,3,Abel
1577274,3,automated-ringing,4,Abel
1577274,4,automated-ringing,5,Abel
1577274,5,automated-ringing,6,Abel
1577274,6,simulated-sound,,
1577666,0,simulated-sound,,Performed on a virtual ringing platform.
1577751,0,simulated-sound,,Performed on a virtual ringing platform.
1577750,0,simulated-sound,,Performed on a virtual ringing platform.
1577548,0,automated-ringing,3,Wheatley
1577548,1,automated-ringing,4,Wheatley
1577548,2,automated-ringing,5,Wheatley
1577548,3,automated-ringing,6,Wheatley
1577548,4,simulated-sound,,Performed on a virtual ringing platform.
1577229,0,simulated-sound,,Rung on a peal of Saxilby Simulators.
1577278,0,automated-ringing,1,Abel
1577278,1,automated-ringing,2,Abel
1577278,2,automated-ringing,3,Abel
1577278,3,automated-ringing,4,Abel
1577278,4,automated-ringing,5,Abel
1577278,5,automated-ringing,6,Abel
1577278,6,simulated-sound,,
1599158,0,automated-ringing,1,Abel
1599158,1,automated-ringing,2,Abel
1599158,2,automated-ringing,3,Abel
1599158,3,automated-ringing,4,Abel
1599158,4,automated-ringing,5,Abel
1599158,5,automated-ringing,6,Abel
1599158,6,simulated-sound,,
1599161,0,simulated-sound,,Performed on a virtual ringing platform.
1598949,0,simulated-sound,,Performed on a ring of dumb bells.
1598989,0,automated-ringing,1,Wheatley
1598989,1,automated-ringing,3,Wheatley
1598989,2,simulated-sound,,Performed on a virtual ringing platform.
1599004,0,simulated-sound,,Performed on a virtual ringing platform.
1598993,0,simulated-sound,,Performed on a virtual ringing platform.
1599053,0,simulated-sound,,Performed on a virtual ringing platform.
1598966,0,automated-ringing,5,Wheatley
1598966,1,automated-ringing,6,Wheatley
1598966,2,simulated-sound,,Performed on a virtual ringing platform.
1599168,0,simulated-sound,,
1598588,0,first-quarter,6,
1598684,0,first-peal,8,
1598781,0,first-quarter,6,
1598828,0,first-quarter,1,
1598785,0,automated-ringing,1,Abel
1598785,1,automated-ringing,2,Abel
1598785,2,automated-ringing,3,Abel
1598785,3,automated-ringing,4,Abel
1598785,4,automated-ringing,5,Abel
1598785,5,automated-ringing,6,Abel
1598785,6,automated-ringing,7,Abel
1598785,7,automated-ringing,8,Abel
1598785,8,automated-ringing,9,Abel
1598785,9,automated-ringing,10,Abel
1598785,10,automated-ringing,11,Abel
1598785,11,automated-ringing,12,Abel
1598785,12,simulated-sound,,
1598655,0,first-quarter,6,
1598792,0,simulated-sound,,Performed on a virtual ringing platform.
1598778,0,first-quarter,1,
1598778,1,first-quarter,8,
1598649,0,first-quarter,6,
1598324,0,first-quarter,2,
1598565,0,simulated-sound,,Performed on a virtual ringing platform.
1598538,0,first-quarter,1,
1598157,0,first-peal,1,
1598157,1,first-peal,8,
1599876,0,first-quarter,1,
1598240,0,first-quarter,1,
1598240,1,first-quarter,6,
1597815,0,automated-ringing,1,Abel
1597815,1,automated-ringing,2,Abel
1597815,2,automated-ringing,3,Abel
1597815,3,automated-ringing,4,Abel
1597815,4,automated-ringing,5,Abel
1597815,5,automated-ringing,6,Abel
1597815,6,simulated-sound,,
1598187,0,simulated-sound,,Performed on a virtual ringing platform.
1597822,0,simulated-sound,,Performed on a virtual ringing platform.
1597833,0,simulated-sound,,Performed on a virtual ringing platform.
1597638,0,automated-ringing,1,Abel
1597638,1,automated-ringing,2,Abel
1597638,2,automated-ringing,3,Abel
1597638,3,automated-ringing,4,Abel
1597638,4,automated-ringing,5,Abel
1597638,5,automated-ringing,6,Abel
1597638,6,simulated-sound,,
1598667,0,first-quarter,6,
1597116,0,first-quarter,1,
1597197,0,automated-ringing,1,Abel
1597197,1,automated-ringing,2,Abel
1597197,2,automated-ringing,3,Abel
1597197,3,automated-ringing,4,Abel
1597197,4,automated-ringing,5,Abel
