perf_id,position,flag_type,bell,flag_text
1350891,1,first-quarter,2,
1350891,2,first-quarter,3,
1350891,3,first-quarter,4,
1346743,0,simulated-sound,,
1342674,0,simulated-sound,,
1342836,0,simulated-sound,,
1346744,0,simulated-sound,,
1346747,0,simulated-sound,,
1346746,0,simulated-sound,,
1342284,0,simulated-sound,,
1367228,0,simulated-sound,,
1367209,0,simulated-sound,,
1367524,0,simulated-sound,,
1367212,0,first-quarter,1,
1367212,1,first-quarter,2,
1366985,0,simulated-sound,,
1405280,0,simulated-sound,,
1366773,0,simulated-sound,,
1366666,0,simulated-sound,,
1370837,0,simulated-sound,,
1366517,0,simulated-sound,,
1366786,0,simulated-sound,,
1366778,0,simulated-sound,,
1370145,0,simulated-sound,,
1366587,0,simulated-sound,,
1367595,0,simulated-sound,,
1405308,0,simulated-sound,,
1366159,0,simulated-sound,,
1366083,0,simulated-sound,,
1367526,0,simulated-sound,,
1367525,0,simulated-sound,,
1365954,0,simulated-sound,,
1366552,0,simulated-sound,,
1405829,0,simulated-sound,,
1365881,0,simulated-sound,,
1365816,0,simulated-sound,,
1397081,0,simulated-sound,,
1550502,0,simulated-sound,,
1365554,0,simulated-sound,,
1365543,0,simulated-sound,,
1365484,0,simulated-sound,,
1365839,0,simulated-sound,,
1367527,0,simulated-sound,,
1365552,0,simulated-sound,,
1371218,0,first-quarter,5,
1371218,1,first-quarter,6,
1587206,0,simulated-sound,,
1365221,0,simulated-sound,,
1365254,0,simulated-sound,,
1587204,0,simulated-sound,,
1479483,0,simulated-sound,,
1365309,0,simulated-sound,,
1587205,0,simulated-sound,,
1406077,0,simulated-sound,,
1405295,0,simulated-sound,,
1364918,0,simulated-sound,,
1364657,0,simulated-sound,,
1365052,0,automated-ringing,,
1365052,1,simulated-sound,,
1364937,0,simulated-sound,,
1364828,0,simulated-sound,,
1364936,0,simulated-sound,,
1405281,0,simulated-sound,,
1364518,0,simulated-sound,,
1367531,0,simulated-sound,,
1367530,0,simulated-sound,,
1364530,0,simulated-sound,,
1364557,0,simulated-sound,,
1363917,0,simulated-sound,,
1364031,0,simulated-sound,,
1364045,0,simulated-sound,,
1364043,0,simulated-sound,,
1363706,0,simulated-sound,,
1406076,0,simulated-sound,,
1587203,0,simulated-sound,,
1363615,0,simulated-sound,,
1363567,0,simulated-sound,,
1364032,0,simulated-sound,,
1363612,0,simulated-sound,,
1363689,0,simulated-sound,,
1363632,0,simulated-sound,,
1363386,0,simulated-sound,,
1363203,0,simulated-sound,,
1363280,0,simulated-sound,,
1363146,0,simulated-sound,,
1363143,0,simulated-sound,,
1362835,0,simulated-sound,,
1362798,0,simulated-sound,,
1362441,0,simulated-sound,,
1363716,0,simulated-sound,,
1362315,0,simulated-sound,,
1362379,0,simulated-sound,,
1362131,0,simulated-sound,,
1362067,0,simulated-sound,,
1361851,0,simulated-sound,,
1361944,0,simulated-sound,,
1361799,0,simulated-sound,,
1361808,0,simulated-sound,,
1406074,0,simulated-sound,,
1361297,0,simulated-sound,,
1361380,0,simulated-sound,,
1361968,0,simulated-sound,,
1360937,0,simulated-sound,,
1360986,0,simulated-sound,,
1360629,0,simulated-sound,,
1360627,0,simulated-sound,,
1360084,0,simulated-sound,,
1360181,0,simulated-sound,,
1360042,0,simulated-sound,,
1359042,0,simulated-sound,,
1360661,0,simulated-sound,,
1360233,0,simulated-sound,,
1359615,0,simulated-sound,,
1359535,0,simulated-sound,,
1359440,0,simulated-sound,,
1359318,0,simulated-sound,,
1359172,0,simulated-sound,,
1359494,0,simulated-sound,,
1359145,0,simulated-sound,,
1359838,0,simulated-sound,,
1359549,0,simulated-sound,,
1411191,0,simulated-sound,,
1358600,0,simulated-sound,,
1359286,0,simulated-sound,,
1358224,0,simulated-sound,,
1358373,0,automated-ringing,,
1358373,1,simulated-sound,,
1359015,0,automated-ringing,,
1359015,1,simulated-sound,,
1844117,0,automated-ringing,1,Virtual Belfry Ringing Simulator
1844117,1,automated-ringing,2,Virtual Belfry Ringing Simulator
1844117,2,automated-ringing,3,Virtual Belfry Ringing Simulator
1844117,3,automated-ringing,4,Virtual Belfry Ringing Simulator
1844117,4,automated-ringing,5,Virtual Belfry Ringing Simulator
1844117,5,automated-ringing,6,Virtual Belfry Ringing Simulator
1844117,6,automated-ringing,7,Virtual Belfry Ringing Simulator
1844117,7,automated-ringing,8,Virtual Belfry Ringing Simulator
1844117,8,automated-ringing,9,Virtual Belfry Ringing Simulator
1844117,9,automated-ringing,10,Virtual Belfry Ringing Simulator
1844117,10,automated-ringing,11,Virtual Belfry Ringing Simulator
1844117,11,simulated-sound,,
1358202,0,automated-ringing,,
1358202,1,simulated-sound,,
1358263,0,automated-ringing,,
1358263,1,simulated-sound,,
1359821,0,automated-ringing,,
1359821,1,simulated-sound,,
1358155,0,simulated-sound,,
1358091,0,simulated-sound,,
1358046,0,simulated-sound,,
1359618,0,simulated-sound,,
1359955,0,simulated-sound,,
1358453,0,simulated-sound,,
1371950,0,simulated-sound,,
1358567,0,simulated-sound,,
1359427,0,simulated-sound,,
1359078,0,simulated-sound,,
1358287,0,simulated-sound,,
1371952,0,simulated-sound,,
1360326,0,simulated-sound,,
1360041,0,simulated-sound,,
1359957,0,simulated-sound,,
1359000,0,simulated-sound,,
1358321,0,simulated-sound,,
1358492,0,simulated-sound,,
1358389,0,simulated-sound,,
1358385,0,simulated-sound,,
1359361,0,simulated-sound,,
1358916,0,simulated-sound,,
1357972,0,simulated-sound,,
1358279,0,simulated-sound,,
1358148,0,simulated-sound,,
1358343,0,simulated-sound,,
1371951,0,simulated-sound,,
1439127,0,simulated-sound,,Performed on a virtual ringing platform.
1358490,0,simulated-sound,,
1361240,0,simulated-sound,,
1359131,0,simulated-sound,,
1359126,0,simulated-sound,,
1358976,0,simulated-sound,,
1358671,0,simulated-sound,,
1358212,0,simulated-sound,,
1357539,0,simulated-sound,,
1357563,0,simulated-sound,,
1357521,0,simulated-sound,,
1357765,0,simulated-sound,,
1357904,0,simulated-sound,,
1357882,0,simulated-sound,,
1357376,0,first-quarter,3,
1357376,1,first-quarter,4,
1477879,0,simulated-sound,,
1357410,0,simulated-sound,,
1490392,0,simulated-sound,,
1357087,0,simulated-sound,,
1356129,0,simulated-sound,,
1451099,0,automated-ringing,1,Virtual Belfry Ringing Simulator
1451099,1,automated-ringing,2,Virtual Belfry Ringing Simulator
1451099,2,automated-ringing,3,Virtual Belfry Ringing Simulator
1451099,3,automated-ringing,4,Virtual Belfry Ringing Simulator
1451099,4,automated-ringing,5,Virtual Belfry Ringing Simulator
1451099,5,automated-ringing,6,Virtual Belfry Ringing Simulator
1451099,6,automated-ringing,7,Virtual Belfry Ringing Simulator
1451099,7,automated-ringing,8,Virtual Belfry Ringing Simulator
1451099,8,automated-ringing,9,Virtual Belfry Ringing Simulator
1451099,9,simulated-sound,,
1355963,0,simulated-sound,,
1356366,0,first-quarter,1,
1356366,1,first-quarter,2,
1356134,0,simulated-sound,,
1356236,0,simulated-sound,,
1587202,0,simulated-sound,,
1355414,0,simulated-sound,,
1359499,0,simulated-sound,,
1356062,0,simulated-sound,,
1355866,0,simulated-sound,,
1355070,0,automated-ringing,,
1355070,1,simulated-sound,,
1359287,0,simulated-sound,,
1355202,0,simulated-sound,,
1354940,0,simulated-sound,,
1359873,0,simulated-sound,,
1359288,0,simulated-sound,,
1477878,0,simulated-sound,,
1373832,0,simulated-sound,,
1373858,0,simulated-sound,,
1373975,0,simulated-sound,,
1373859,0,simulated-sound,,
1373839,0,simulated-sound,,
1373867,0,simulated-sound,,
1373831,0,simulated-sound,,
1933623,0,simulated-sound,,
1373638,0,simulated-sound,,
1373687,0,simulated-sound,,
1373413,0,automated-ringing,,
1373790,0,simulated-sound,,
1373429,0,simulated-sound,,
1373569,0,simulated-sound,,
1373382,0,simulated-sound,,
1373300,0,simulated-sound,,
1373331,0,simulated-sound,,
1373266,0,simulated-sound,,
