perf_id,position,flag_type,bell,flag_text
1270317,0,first-quarter,1,
1269237,0,first-quarter,1,
1268824,0,first-quarter,6,
1269235,0,first-peal,1,
1269235,1,first-peal,4,
1269024,0,first-quarter,1,
1268863,0,first-quarter,6,
1827809,0,first-quarter,1,
1269076,0,first-quarter,1,
1269287,0,first-quarter,6,
1268978,0,first-quarter,1,
1268978,1,first-quarter,6,
1273378,0,first-quarter,6,
1268621,0,first-quarter,1,
1268674,0,first-quarter,1,
1268652,0,first-peal,3,
1269057,0,new-method,,
1268632,0,first-quarter,6,
1270115,0,first-quarter,8,
1268400,0,first-quarter,1,
1268400,1,first-quarter,2,
1268375,0,first-quarter,6,
1268322,0,first-quarter,6,
1268292,0,first-quarter,1,
1268028,0,first-quarter,4,
1268637,0,first-quarter,1,
1268009,0,first-quarter,6,
1267864,0,first-quarter,6,
1267847,0,first-quarter,6,
1267834,0,first-quarter,6,
1267835,0,first-quarter,1,
1267975,0,first-peal,3,
1267844,0,simulated-sound,,
1267844,1,first-quarter,2,
1267961,0,first-quarter,1,
1267743,0,first-quarter,6,
1267777,0,first-quarter,1,
1267696,0,first-quarter,6,
1267797,0,simulated-sound,,
1443128,0,new-method,,
1267556,0,new-method,,
1267515,0,simulated-sound,,
1267515,1,first-quarter,6,
1267508,0,first-quarter,6,
1267349,0,first-quarter,1,
1267364,0,first-quarter,1,
1267309,0,new-method,,
1267477,0,simulated-sound,,Performed on a ring of dumb bells.
1267288,0,first-quarter,6,
1267126,0,first-quarter,1,
1267112,0,first-quarter,1,
1266891,0,first-quarter,8,
1266961,0,first-quarter,1,
1266850,0,first-quarter,1,
1266850,1,first-quarter,6,
1268624,0,first-quarter,6,
1266623,0,first-quarter,6,
1267479,0,first-quarter,1,
1269033,0,first-quarter,1,
1266644,0,first-peal,6,
1266632,0,first-quarter,8,
1267427,0,first-quarter,1,
1266542,0,first-quarter,3,
1266448,0,simulated-sound,,
1266394,0,first-peal,6,
1267068,0,first-peal,6,
1266424,0,first-quarter,1,
1266259,0,first-quarter,6,
1294764,0,first-quarter,1,
1265951,0,first-quarter,6,
1266026,0,first-quarter,1,
1308505,0,first-quarter,1,
1265828,0,simulated-sound,,
1265744,0,first-quarter,1,
1265835,0,first-quarter,1,
1265768,0,first-quarter,1,
1265768,1,first-quarter,6,
1265713,0,first-quarter,6,
1265636,0,first-quarter,6,
1265727,0,first-quarter,1,
1265591,0,first-quarter,6,
1265534,0,simulated-sound,,
1265511,0,new-method,,
1265446,0,first-quarter,1,
1265450,0,simulated-sound,,
1265305,0,first-quarter,1,
1265350,0,first-quarter,6,
1265331,0,first-peal,1,
1265216,0,first-quarter,1,
1265091,0,first-quarter,6,
1265283,0,first-peal,1,
1265283,1,first-peal,4,
1273758,0,first-quarter,1,
1273765,0,simulated-sound,,
1273724,0,first-peal,4,
1273668,0,first-quarter,3,
1273356,0,first-quarter,6,
1273389,0,first-quarter,1,
1273431,0,first-quarter,1,
1273431,1,first-quarter,2,
1273418,0,simulated-sound,,
1273291,0,first-quarter,6,
1273247,0,first-peal,1,
1273313,0,first-peal,1,
1273303,0,first-quarter,1,
1273195,0,first-peal,5,
1273024,0,first-quarter,1,
1273052,0,first-quarter,6,
1273138,0,first-peal,4,
1272997,0,first-quarter,1,
1273154,0,new-method,,
1272955,0,first-peal,5,
1272901,0,first-quarter,6,
1273148,0,first-quarter,1,
1272829,0,first-quarter,1,
1272744,0,first-quarter,1,
1272770,0,first-quarter,6,
1272605,0,first-peal,1,
1272617,0,new-method,,
1286845,0,first-quarter,6,
1273165,0,first-quarter,1,
1272343,0,first-peal,3,
1272474,0,first-quarter,1,
1272312,0,first-quarter,6,
1272193,0,first-quarter,1,
1272105,0,first-quarter,1,
1272046,0,first-quarter,2,
1272492,0,first-quarter,1,
1272271,0,first-peal,6,
1272174,0,first-peal,1,
