perf_id,position,flag_type,bell,flag_text
994255,0,simulated-sound,,
991570,0,simulated-sound,,
991405,0,new-method,,
991434,0,first-quarter,6,
991421,0,first-quarter,1,
991298,0,new-method,,
1900859,0,new-method,,
991311,0,new-method,,
1155629,0,simulated-sound,,
991098,0,first-quarter,1,
1156398,0,first-quarter,6,
1000411,0,new-method,,
1000405,0,first-quarter,1,
1000479,0,simulated-sound,,
1156381,0,simulated-sound,,
1000345,0,first-peal,3,
1001917,0,new-method,,
1156386,0,new-method,,
1000305,0,first-quarter,6,
1000104,0,new-method,,
1156397,0,first-quarter,1,
1000080,0,first-quarter,6,
1000124,0,first-quarter,6,
1000510,0,first-quarter,1,
999599,0,first-quarter,1,
999599,1,first-quarter,2,
999590,0,new-method,,
999545,0,simulated-sound,,
1156274,0,simulated-sound,,
1156272,0,simulated-sound,,
999429,0,first-quarter,1,
1156275,0,first-quarter,6,
1156243,0,first-quarter,1,
1156244,0,first-quarter,1,
1269288,0,first-quarter,2,
1156241,0,first-quarter,1,
1585848,0,first-quarter,1,
999062,0,first-quarter,1,
999067,0,new-method,,
998819,0,new-method,,
1001962,0,first-quarter,6,
998794,0,new-method,,
1895500,0,first-quarter,1,
1895500,1,first-quarter,6,
998767,0,new-method,,
1156168,0,first-quarter,1,
1156167,0,simulated-sound,,
998755,0,simulated-sound,,
998559,0,simulated-sound,,
998544,0,first-quarter,8,
998538,0,new-method,,
998332,0,first-quarter,1,
998856,0,new-method,,
998989,0,first-quarter,1,
998615,0,first-quarter,1,
998479,0,new-method,,
998447,0,first-peal,6,
998326,0,new-method,,
998301,0,first-quarter,1,
998301,1,first-quarter,2,
998183,0,first-quarter,1,
998837,0,first-quarter,8,
997975,0,new-method,,
998166,0,first-quarter,1,
998007,0,new-method,,
998013,0,simulated-sound,,
998041,0,new-method,,
1156104,0,first-quarter,1,
997911,0,new-method,,
997783,0,new-method,,
1156079,0,new-method,,
996475,0,first-quarter,1,
997778,0,first-quarter,1,
1008627,0,first-peal,2,
996507,0,first-quarter,4,
996308,0,new-method,,
996355,0,first-peal,1,
996355,1,first-peal,6,
996412,0,new-method,,
996165,0,first-quarter,6,
1018602,0,first-quarter,1,
995797,0,new-method,,
995869,0,first-quarter,6,
1156001,0,new-method,,
995805,0,new-method,,
995461,0,first-quarter,1,
995402,0,simulated-sound,,
1005552,0,first-quarter,1,
1004821,0,new-method,,
1004836,0,first-quarter,6,
1004740,0,first-quarter,1,
1004772,0,first-quarter,1,
1004770,0,new-method,,
1004731,0,new-method,,
1004622,0,simulated-sound,,
1004445,0,new-method,,
1004423,0,first-quarter,1,
1156829,0,new-method,,
1004195,0,first-quarter,1,
1920263,0,first-quarter,1,
1156775,0,first-quarter,6,
1004001,0,new-method,,
1156742,0,new-method,,
1003802,0,first-quarter,4,
1003802,1,first-quarter,6,
1920174,0,first-quarter,1,
1811364,0,first-quarter,1,
1004077,0,first-quarter,8,
1156850,0,first-quarter,1,
1004277,0,first-peal,1,
1004277,1,first-peal,6,
1003794,0,new-method,,
1003750,0,new-method,,
1004328,0,new-method,,
1003584,0,first-quarter,1,
1003150,0,first-quarter,6,
1004417,0,first-quarter,1,
1003966,0,first-quarter,3,
1156666,0,first-peal,4,
1003033,0,first-quarter,6,
1156691,0,first-quarter,1,
1003103,0,new-method,,
1003455,0,first-quarter,1,
1003132,0,first-quarter,6,
1002992,0,new-method,,
1003432,0,new-method,,
1002772,0,new-method,,
1715398,0,new-method,,
1156634,0,new-method,,
1002578,0,first-quarter,2,
1156622,0,new-method,,
1002769,0,first-quarter,1,
1208770,0,first-quarter,1,
1002396,0,first-quarter,3,
1002498,0,first-quarter,1,
1879919,0,first-quarter,1,
1002402,0,first-peal,2,
1002402,1,first-peal,4,
1002402,2,first-peal,8,
1002521,0,new-method,,
1002190,0,first-quarter,6,
1002212,0,new-method,,
1002620,0,first-quarter,1,
1002341,0,first-quarter,3,
1002311,0,first-quarter,6,
1002131,0,first-quarter,2,
1002432,0,new-method,,
1002045,0,first-quarter,1,
1002037,0,new-method,,
1880070,0,first-quarter,1,
1001974,0,new-method,,
1001936,0,first-quarter,1,
1001765,0,first-quarter,6,
1002021,0,first-peal,3,
1001613,0,first-quarter,1,
1001605,0,first-quarter,1,
1001932,0,first-quarter,1,
1156524,0,first-quarter,1,
1001602,0,first-quarter,1,
1001766,0,first-quarter,4,
1001590,0,first-quarter,6,
1897357,0,new-method,,
1001528,0,new-method,,
1001427,0,first-quarter,6,
1001432,0,new-method,,
1001503,0,new-method,,
1001529,0,new-method,,
1861480,0,first-quarter,1,
1001238,0,new-method,,
1156484,0,non-compliant,,Rung on simulator
1156484,1,simulated-sound,,
1001138,0,first-peal,3,
1001229,0,new-method,,
1001208,0,new-method,,
1001135,0,first-peal,2,
1001044,0,new-method,,
1001133,0,first-quarter,2,
1001071,0,new-method,,
1000915,0,first-quarter,1,
1000975,0,new-method,,
1005182,0,first-quarter,1,
1000853,0,first-quarter,1,
1000813,0,new-method,,
1000708,0,first-peal,1,
1000708,1,first-peal,3,
1000633,0,first-quarter,6,
1000668,0,new-method,,
1000642,0,first-quarter,1,
1000726,0,new-method,,
1204088,0,new-method,,
1715403,0,new-method,,
1010650,0,new-method,,
1918870,0,new-method,,
1010461,0,new-method,,
1010474,0,first-quarter,6,
1010705,0,non-compliant,,Handbell peals of Minimus were not recognised by the Central Council.
1010448,0,new-method,,
1010410,0,first-quarter,6,
1010130,0,first-quarter,1,
1009992,0,first-quarter,6,
1009884,0,new-method,,
1010341,0,first-quarter,5,
1009746,0,new-method,,
1009375,0,simulated-sound,,
1009457,0,new-method,,
1009264,0,first-quarter,7,
1009265,0,first-quarter,3,
1157197,0,first-quarter,1,
1009104,0,first-quarter,6,
1157204,0,first-quarter,6,
1008333,0,new-method,,
1008283,0,new-method,,
1008844,0,first-quarter,6,
1008900,0,first-quarter,5,
1009521,0,first-quarter,6,
1008287,0,first-quarter,2,
1008287,1,first-quarter,3,
1009089,0,new-method,,
1009086,0,new-method,,
1157095,0,first-peal,3,
1007350,0,simulated-sound,,
1009082,0,new-method,,
1007363,0,new-method,,
1007416,0,first-quarter,6,
1007157,0,first-quarter,2,
1007192,0,first-quarter,6,
1006844,0,simulated-sound,,Performed on a ring of dumb bells.
1007027,0,first-peal,6,
1006945,0,first-quarter,1,
1157066,0,first-peal,4,
1157056,0,new-method,,
1006691,0,new-method,,
1006669,0,new-method,,
1006605,0,new-method,,
1006525,0,new-method,,
1006498,0,new-method,,
1896402,0,new-method,,
1157174,0,simulated-sound,,
1005908,0,simulated-sound,,Performed on a ring of dumb bells.
1005945,0,first-peal,2,
1156988,0,simulated-sound,,
1005871,0,new-method,,
1005792,0,first-quarter,8,
1005728,0,new-method,,
1881934,0,first-quarter,1,
1005741,0,new-method,,
1156956,0,new-method,,
1006245,0,first-quarter,6,
1005788,0,first-quarter,1,
1156961,0,first-quarter,6,
1005719,0,first-quarter,6,
1005578,0,simulated-sound,,
1005602,0,new-method,,
1156936,0,first-quarter,1,
1752996,0,first-quarter,6,
1156947,0,first-quarter,8,
1005341,0,new-method,,
1920148,0,first-quarter,1,
1005434,0,first-quarter,1,
1874718,0,first-quarter,6,
1005634,0,first-quarter,1,
1025895,0,first-quarter,1,
1701391,0,first-quarter,6,
1015251,0,new-method,,
1015059,0,new-method,,
1014966,0,first-quarter,1,
1014955,0,simulated-sound,,
1014947,0,new-method,,
1014811,0,new-method,,
1014873,0,new-method,,
1014810,0,new-method,,
1157653,0,new-method,,
1014795,0,new-method,,
1014777,0,new-method,,
1014577,0,first-peal,1,
1014592,0,first-quarter,1,
1042828,0,first-quarter,1,
1014712,0,first-quarter,1,
1014637,0,new-method,,
1014514,0,new-method,,
1014396,0,new-method,,
1439976,0,simulated-sound,,
1014416,0,new-method,,
1014371,0,first-quarter,1,
1014329,0,first-quarter,1,
1014330,0,new-method,,
1014257,0,new-method,,
1715406,0,new-method,,
1014187,0,first-quarter,6,
1014264,0,new-method,,
1589894,0,first-quarter,6,
1016179,0,first-quarter,6,
1013786,0,new-method,,
1014068,0,first-quarter,1,
1013672,0,first-quarter,1,
1013583,0,new-method,,
1013596,0,new-method,,
1014451,0,first-quarter,1,
1014451,1,first-quarter,5,
1013361,0,first-quarter,1,
1013894,0,first-quarter,1,
1013354,0,first-quarter,6,
1013891,0,first-quarter,1,
1013891,1,first-quarter,6,
1012829,0,first-quarter,1,
1013220,0,first-quarter,1,
1013151,0,first-quarter,1,
1013131,0,first-quarter,6,
1157484,0,new-method,,
1198465,0,first-quarter,7,
1012773,0,first-quarter,6,
1014226,0,first-quarter,1,
1013639,0,first-quarter,6,
1013059,0,first-quarter,1,
1013465,0,first-quarter,6,
1012895,0,first-peal,1,
1013144,0,first-quarter,1,
1013144,1,first-quarter,6,
1012899,0,first-quarter,6,
1157431,0,first-quarter,6,
1157427,0,first-quarter,1,
1157427,1,first-quarter,6,
1157427,2,first-quarter,8,
1012535,0,first-quarter,1,
1012535,1,first-quarter,6,
1012535,2,first-quarter,8,
1906104,0,non-compliant,,False - as notified by the conductor.
1906104,1,false,,
1157430,0,first-peal,1,
1157469,0,first-quarter,6,
1012605,0,first-quarter,4,
1012444,0,first-quarter,1,
1013239,0,first-quarter,1,
1013239,1,first-quarter,2,
1013239,2,first-quarter,3,
1013239,3,first-quarter,4,
1012831,0,first-quarter,1,
1012586,0,first-quarter,6,
1157415,0,simulated-sound,,
1012117,0,new-method,,
1012624,0,new-method,,
1868850,0,first-quarter,6,
1157381,0,first-quarter,1,
1011918,0,first-quarter,1,
1012077,0,first-quarter,1,
1012077,1,first-quarter,5,
1011982,0,new-method,,
1011932,0,first-quarter,6,
1011934,0,new-method,,
1200158,0,first-quarter,6,
1011862,0,new-method,,
1011805,0,first-quarter,1,
1012017,0,first-quarter,1,
1012017,1,first-quarter,4,
1011765,0,first-quarter,1,
1011667,0,first-quarter,6,
1011652,0,first-peal,8,
1011460,0,new-method,,
1011558,0,first-quarter,1,
1882567,0,first-quarter,6,
1157356,0,first-quarter,1,
1011409,0,first-quarter,1,
1011372,0,first-peal,4,
1011100,0,first-quarter,2,
1011060,0,new-method,,
1276657,0,first-quarter,6,
1011356,0,first-quarter,1,
1011616,0,first-quarter,6,
1035010,0,new-method,,
1011117,0,first-quarter,6,
1010898,0,new-method,,
1011059,0,first-quarter,1,
1010735,0,first-quarter,6,
1010768,0,new-method,,
1019351,0,first-quarter,1,
1019214,0,first-peal,4,
1829961,0,first-quarter,2,
1019022,0,new-method,,
1019160,0,first-quarter,6,
1019160,1,first-quarter,7,
1019160,2,first-quarter,8,
1018953,0,first-quarter,1,
1018776,0,new-method,,
1018846,0,new-method,,
1018711,0,new-method,,
1018809,0,first-quarter,1,
1018716,0,new-method,,
1019053,0,first-quarter,6,
1715411,0,new-method,,
1018623,0,simulated-sound,,
1018627,0,first-quarter,2,
1018627,1,first-quarter,6,
1018640,0,simulated-sound,,
1018102,0,first-quarter,1,
1018121,0,new-method,,
1018595,0,first-quarter,6,
1018067,0,new-method,,
1018079,0,first-quarter,1,
1018054,0,first-quarter,6,
1018061,0,first-peal,1,
1017944,0,first-quarter,1,
1021233,0,first-quarter,1,
1017883,0,new-method,,
1017827,0,new-method,,
1017723,0,new-method,,
1017678,0,first-quarter,1,
1017538,0,first-quarter,1,
1229758,0,first-quarter,6,
1017369,0,first-quarter,1,
1017518,0,new-method,,
1017441,0,first-quarter,1,
1017245,0,first-peal,1,
1017265,0,new-method,,
1017297,0,first-quarter,6,
1017308,0,first-peal,2,
1023395,0,first-quarter,4,
1017121,0,new-method,,
1017188,0,new-method,,
1017055,0,new-method,,
1017617,0,first-quarter,6,
1811689,0,first-peal,1,
1811689,1,first-peal,2,
1811689,2,first-peal,3,
1811689,3,first-peal,6,
1017069,0,new-method,,
1016954,0,first-quarter,3,
1016954,1,first-quarter,6,
1016947,0,first-peal,8,
1016965,0,first-quarter,6,
1016965,1,first-quarter,8,
1016956,0,new-method,,
1016946,0,new-method,,
1016699,0,new-method,,
1016710,0,new-method,,
1016486,0,first-peal,6,
1016464,0,first-peal,6,
1016404,0,first-peal,3,
1022762,0,new-method,,
1016427,0,first-quarter,1,
1016153,0,new-method,,
1015997,0,first-quarter,1,
1015960,0,first-quarter,4,
1016090,0,new-method,,
1015863,0,first-quarter,1,
1162917,0,automated-ringing,,
1162917,1,simulated-sound,,
1015950,0,new-method,,
1861778,0,first-quarter,6,
1015624,0,first-quarter,6,
1157725,0,first-quarter,1,
1370941,0,new-method,,
1015628,0,new-method,,
1015284,0,new-method,,
1015560,0,first-peal,1,
1861781,0,first-quarter,6,
1015943,0,first-quarter,6,
1023362,0,first-quarter,1,
1023425,0,first-quarter,6,
1023258,0,first-quarter,6,
1023252,0,simulated-sound,,
1023299,0,first-quarter,2,
1022916,0,first-quarter,1,
1022916,1,first-quarter,6,
1022919,0,first-quarter,1,
1022927,0,first-quarter,1,
1022749,0,new-method,,
1022740,0,first-quarter,6,
1022705,0,simulated-sound,,
1023402,0,first-quarter,6,
1978141,0,first-quarter,1,
1978141,1,first-quarter,5,
1978141,2,first-quarter,6,
1022428,0,first-quarter,6,
1022467,0,first-peal,3,
1022328,0,first-quarter,1,
1022328,1,first-quarter,6,
1021903,0,first-peal,2,
1021903,1,first-peal,5,
1026833,0,first-quarter,3,
1021647,0,first-quarter,1,
1021474,0,first-quarter,6,
1021384,0,first-quarter,1,
1021424,0,first-quarter,1,
1021340,0,first-peal,1,
1021270,0,first-quarter,1,
1020886,0,first-quarter,1,
1020823,0,first-quarter,1,
1020864,0,new-method,,
1589893,0,new-method,,
1020747,0,new-method,,
1020890,0,simulated-sound,,
1020523,0,first-quarter,1,
1020463,0,first-peal,5,
1020463,1,first-peal,6,
1020507,0,first-quarter,1,
1020413,0,first-quarter,1,
1020427,0,first-peal,4,
1020234,0,first-quarter,6,
1020201,0,first-quarter,6,
1020299,0,first-quarter,6,
1020433,0,first-quarter,6,
1020001,0,first-quarter,5,
1019905,0,first-peal,1,
1019905,1,first-peal,2,
1019922,0,first-quarter,1,
1019850,0,first-quarter,3,
1240260,0,automated-ringing,,
1240260,1,simulated-sound,,
1019763,0,simulated-sound,,
1019627,0,first-quarter,1,
1019557,0,simulated-sound,,
1019578,0,new-method,,
1019866,0,first-quarter,3,
1019512,0,new-method,,
1019403,0,simulated-sound,,
1027292,0,first-peal,4,
1027171,0,first-quarter,4,
1026848,0,first-quarter,1,
1633674,0,first-quarter,6,
1026657,0,first-quarter,1,
1846002,0,first-quarter,6,
1026509,0,new-method,,
1864277,0,first-quarter,6,
1026561,0,first-quarter,6,
1035890,0,first-quarter,3,
1243478,0,simulated-sound,,
1026440,0,new-method,,
1026191,0,new-method,,
1026289,0,first-quarter,1,
1026226,0,new-method,,
1028458,0,first-quarter,1,
1028458,1,first-quarter,6,
1026098,0,first-peal,4,
1026016,0,first-quarter,2,
1025989,0,new-method,,
1025696,0,first-peal,3,
1025774,0,new-method,,
1025807,0,first-quarter,1,
1026449,0,first-quarter,1,
1025654,0,new-method,,
1025242,0,first-quarter,6,
1025492,0,first-quarter,1,
1024807,0,new-method,,
1024809,0,simulated-sound,,
1024650,0,new-method,,
1024566,0,new-method,,
1024351,0,first-quarter,1,
1715415,0,new-method,,
1024153,0,first-quarter,6,
1023981,0,first-quarter,6,
1023537,0,first-quarter,6,
1031683,0,first-quarter,1,
1031683,1,first-quarter,6,
1031684,0,non-compliant,,Notified as false - letter from Mike Chester RW2017 p319
1031684,1,false,,
1031613,0,first-quarter,6,
1031474,0,first-quarter,2,
1031448,0,first-quarter,6,
1031508,0,first-quarter,1,
1031434,0,first-quarter,6,
1031455,0,first-quarter,1,
1031443,0,first-quarter,6,
1031251,0,first-quarter,1,
1031264,0,first-quarter,1,
1031264,1,first-quarter,6,
1031210,0,simulated-sound,,
1031226,0,first-quarter,1,
1031143,0,first-quarter,4,
1031651,0,first-peal,7,
1031651,1,first-peal,8,
1031016,0,first-quarter,6,
1031021,0,first-quarter,6,
1031004,0,first-quarter,1,
1033442,0,first-quarter,6,
1030813,0,first-quarter,1,
1030663,0,first-quarter,1,
1030663,1,first-quarter,6,
1030723,0,first-quarter,6,
1030713,0,first-quarter,6,
1030938,0,first-quarter,6,
1030620,0,first-quarter,6,
1030599,0,first-quarter,1,
1030591,0,first-quarter,1,
1031091,0,first-quarter,6,
1031417,0,first-quarter,3,
1030802,0,first-quarter,6,
1030958,0,first-quarter,6,
1030524,0,first-quarter,1,
1842937,0,first-quarter,1,
1031035,0,first-quarter,1,
1030098,0,first-quarter,2,
1030129,0,first-quarter,1,
1030861,0,first-quarter,4,
1030120,0,first-quarter,6,
1213661,0,simulated-sound,,
1029756,0,first-quarter,1,
1699941,0,first-quarter,1,
1029658,0,new-method,,
1843284,0,first-quarter,1,
1029626,0,first-quarter,5,
1029355,0,first-quarter,3,
1029563,0,first-quarter,6,
1029404,0,first-quarter,1,
1029494,0,first-quarter,1,
1029390,0,first-quarter,6,
1029158,0,first-quarter,6,
1029374,0,first-quarter,6,
1029230,0,first-peal,4,
1029230,1,first-peal,6,
1029314,0,first-quarter,6,
1029165,0,new-method,,
1029063,0,first-quarter,1,
1029063,1,first-quarter,2,
1029062,0,first-quarter,8,
1028661,0,first-quarter,6,
1028780,0,first-quarter,6,
1028472,0,first-quarter,4,
1028281,0,first-peal,6,
1028255,0,new-method,,
1028286,0,first-quarter,6,
1028328,0,first-quarter,8,
1028382,0,first-quarter,6,
1028579,0,first-quarter,6,
1028039,0,first-quarter,1,
1027819,0,first-quarter,1,
1027661,0,first-quarter,6,
1027710,0,first-quarter,6,
1027654,0,first-quarter,1,
1027622,0,first-quarter,1,
1027577,0,first-quarter,4,
1496062,0,first-quarter,6,
1028171,0,record-length,,
1038707,0,simulated-sound,,
1038635,0,first-quarter,6,
1038532,0,first-quarter,6,
1038709,0,first-quarter,6,
1038529,0,first-quarter,6,
1036081,0,first-quarter,6,
1174086,0,first-quarter,1,
1163925,0,new-method,,
1036111,0,first-quarter,1,
1036110,0,first-quarter,6,
1035945,0,first-quarter,1,
1035905,0,first-quarter,8,
1035907,0,first-peal,2,
1035807,0,simulated-sound,,
1964606,0,first-quarter,1,
1035713,0,first-peal,8,
1035795,0,first-quarter,1,
1035820,0,first-quarter,1,
1035820,1,first-quarter,6,
1035553,0,first-quarter,1,
1035483,0,first-quarter,6,
1035447,0,simulated-sound,,
1035754,0,first-quarter,6,
1035437,0,simulated-sound,,
1035341,0,first-quarter,1,
1035076,0,first-quarter,1,
1035076,1,first-quarter,2,
1035222,0,first-quarter,1,
1035155,0,first-quarter,6,
1035078,0,first-peal,1,
1035289,0,first-quarter,1,
1034829,0,first-quarter,1,
1034708,0,first-quarter,6,
1034464,0,new-method,,
1034325,0,simulated-sound,,
1034230,0,first-quarter,6,
1033900,0,first-quarter,1,
1034131,0,first-peal,8,
1033783,0,first-quarter,6,
1035728,0,first-quarter,1,
1033852,0,first-quarter,6,
1033419,0,first-quarter,1,
1656802,0,first-peal,1,
1034430,0,first-peal,6,
1033318,0,new-method,,
1033298,0,first-quarter,6,
1033814,0,first-quarter,6,
1033317,0,simulated-sound,,
1033264,0,first-quarter,6,
1033161,0,first-quarter,6,
1034284,0,first-quarter,1,
1033066,0,first-quarter,1,
1034552,0,first-peal,1,
1032989,0,first-quarter,1,
1032989,1,first-quarter,6,
1785855,0,first-quarter,6,
1032715,0,first-quarter,1,
1032749,0,first-quarter,6,
1033101,0,first-quarter,1,
1032448,0,first-quarter,1,
1032588,0,first-peal,3,
1032706,0,first-quarter,1,
1032586,0,first-quarter,3,
1032586,1,first-quarter,6,
1032476,0,first-quarter,1,
1032722,0,first-quarter,1,
1034784,0,first-quarter,1,
1841768,0,first-quarter,1,
1032583,0,first-peal,1,
1210770,0,first-quarter,1,
1032249,0,first-peal,5,
1841769,0,first-peal,1,
1032041,0,first-quarter,1,
1032049,0,first-quarter,1,
1032049,1,first-quarter,7,
1031884,0,first-quarter,1,
1031769,0,first-quarter,1,
1031805,0,simulated-sound,,
1043129,0,first-peal,8,
1042962,0,first-peal,3,
1042962,1,first-peal,5,
1042994,0,first-peal,3,
1043081,0,first-peal,5,
1043021,0,first-quarter,1,
1042854,0,simulated-sound,,
1042909,0,first-quarter,4,
1712426,0,first-quarter,6,
1042578,0,first-quarter,1,
1042612,0,first-quarter,6,
1043197,0,first-quarter,1,
1042934,0,first-peal,1,
1042465,0,first-quarter,1,
1042364,0,first-quarter,1,
1042402,0,first-quarter,1,
1042286,0,first-peal,2,
1923207,0,first-quarter,6,
1042145,0,first-peal,2,
1043313,0,first-quarter,2,
1043313,1,first-quarter,6,
1041838,0,first-quarter,1,
1717742,0,first-quarter,1,
1041846,0,first-peal,8,
1041758,0,first-quarter,1,
1041573,0,first-peal,6,
1041559,0,first-quarter,1,
1041656,0,first-quarter,1,
1041656,1,first-quarter,2,
1041576,0,first-quarter,6,
1041507,0,first-quarter,6,
1041438,0,non-compliant,,an 840 is not permitted under current Decisions
1041242,0,first-quarter,1,
1964603,0,first-quarter,3,
1041324,0,first-quarter,12,
1041257,0,first-quarter,6,
1041119,0,first-quarter,6,
1040980,0,first-peal,4,
1042347,0,first-quarter,4,
1042347,1,first-quarter,6,
1040962,0,first-quarter,6,
1041206,0,first-quarter,1,
1041084,0,simulated-sound,,
1041040,0,first-quarter,2,
1040943,0,first-quarter,1,
1040943,1,first-quarter,2,
1658640,0,first-quarter,1,
1040839,0,first-quarter,1,
1040623,0,first-quarter,6,
1040930,0,first-quarter,6,
1040158,0,first-quarter,1,
1040320,0,first-quarter,1,
1040320,1,first-quarter,6,
1040149,0,first-quarter,1,
1040149,1,first-quarter,6,
1040111,0,first-quarter,1,
1040285,0,first-peal,2,
1839245,0,first-quarter,8,
1040562,0,new-method,,
1039978,0,first-peal,1,
1041155,0,first-peal,8,
1040058,0,first-quarter,1,
1040058,1,first-quarter,6,
1040016,0,first-peal,1,
1039730,0,simulated-sound,,
1039729,0,simulated-sound,,
1039776,0,simulated-sound,,
1039700,0,new-method,,
1039564,0,simulated-sound,,
1039117,0,first-quarter,6,
1039659,0,new-method,,
1039333,0,first-quarter,1,
1039404,0,first-quarter,6,
1689517,0,first-quarter,1,
1039248,0,first-quarter,1,
1038975,0,first-peal,5,
1039001,0,first-quarter,1,
1039001,1,first-quarter,6,
1038966,0,first-peal,1,
1162918,0,automated-ringing,1,Mabel
1162918,1,automated-ringing,2,Mabel
1162918,2,automated-ringing,3,Mabel
1162918,3,automated-ringing,4,Mabel
1162918,4,automated-ringing,6,Mabel
1162918,5,automated-ringing,7,Mabel
1162918,6,automated-ringing,8,Mabel
1162918,7,automated-ringing,9,Mabel
1162918,8,automated-ringing,10,Mabel
1162918,9,automated-ringing,11,Mabel
1162918,10,automated-ringing,12,Mabel
1162918,11,simulated-sound,,
1038838,0,first-quarter,6,
1038822,0,simulated-sound,,
